apartment,area,floor,lease_mode,orientation,price,quarters,renovation,title
4室2厅2卫,147平米,低层,整租,南北,10000,"会展世界城,海珠,琶洲,距4号线万胜围站约679米,海珠区新港东路48号",豪华装修,水蓝郡南向4房 户型方正实用 欧式装修 全新家私 门口就是地鉄
4室2厅3卫,300平米,中层,整租,南北,23000,"金海湾,海珠,滨江东,距8号线鹭江站约1152米,滨江东路555号",豪华装修,金海湾正规设施完善300平，舒适环境等你享受 看房提前约
2室2厅1卫,70平米,低层,整租,东,4000,"富泽园,海珠,工业大道北,距8号线凤凰新村站约513米,革新路116号",精装修,革新路 富泽园 东向望花园 装修保养好 看房方便
2室1厅1卫,86平米,高层,整租,南,4600,"丽海雅居,海珠,滨江中,距6号线东湖站约1056米,海珠区滨江中路东沙街28号至38号",简装修,滨江中 丽海雅居 高层南向 精装两房 拎包入住 随时看房
1室1厅1卫,39平米,中层,整租,东,2100,"晓港湾,海珠,南洲,距2号线东晓南站约161米,海珠区东晓南路与侨港路交界处",精装修,本人实拍 东晓南口 晓港湾一房 家电齐拎包入住 中低楼层
2室2厅1卫,89平米,中层,整租,东南,4800,"琶洲新村,海珠,琶洲,距8号线万胜围站约351米,海珠区新港东路",精装修,琶洲新村，东南向大两房，4/8号线万胜围站，拎包入住随时看
3室2厅2卫,101平米,高层,整租,南北,6500,"珠江帝景苑,海珠,赤岗,距APM线广州塔站约591米,新港中路艺苑路99号",精装修,珠江帝景南北对流小3房 装修保养好家私电器新 拎包入住
4室2厅2卫,74平米,高层,整租,南,5100,"星御翠园,海珠,广州大道南,凤康路135-167号（单号）星御街2-28号（双号",简装修,星御翠园 南向四房 业主诚心出租 拎包入住 手快有 手慢无
1室0厅1卫,35平米,低层,整租,南北,2500,"海珠鸿运花园,海珠,客村,距3号线客村站约368米,新港中路368号",精装修, 免费健身房 交通方便温馨舒适 配套齐全干净整洁
1室1厅1卫,40平米,中层,整租,东南,2600,"晓港湾,海珠,南洲,距2号线东晓南站约161米,海珠区东晓南路与侨港路交界处",精装修,晓港湾干净新鲜 装修现代化 保养好 有煤气管道11.28
2室2厅1卫,75平米,低层,整租,南,4300,"英豪花园五期,海珠,南洲,距2号线东晓南站约469米,东晓南路与盈丰路交汇处",豪华装修,英豪花园 租花园小区电梯两房 家私电齐全 采光好 出入方便
4室2厅2卫,188平米,中层,整租,南北,12000,"珠江帝景紫龙府,海珠,赤岗,距APM线广州塔站约349米,新港中路艺苑路99号",豪华装修,珠江帝景紫龙府 欧式豪华装修 全新一手未住过
3室1厅2卫,130平米,低层,整租,南北,7500,"佳信花园,海珠,赤岗,距8号线赤岗站约611米,新港中路489号",毛坯,赤岗地鉄口 佳信花园 邻地鉄 正规三房 配套齐全 简装修 看房提前
4室2厅2卫,130平米,高层,整租,东南,8800,"中山大学园西区,海珠,中大,距8号线中大站约237米,海珠区新港西路135号",精装修,中山大学/校/长楼 樓王房型出租 欧式豪华装修家电齐 只租住家客
2室1厅1卫,76平米,中层,整租,南,2500,"嘉丽苑,海珠,江南西,距2号线江南西站约452米,江南西路紫金大街",精装修,小区。精装，大两房，全明屋
4室2厅2卫,187平米,高层,整租,南北,15500,"珠江帝景紫龙府,海珠,赤岗,距APM线广州塔站约349米,新港中路艺苑路99号",豪华装修,紫龙府 入住尊贵小区 身份的象征 豪华欧美家私 拎包入住
3室2厅2卫,127平米,中层,整租,南,5900,"世纪云顶雅苑,海珠,滨江东,距3号线客村站约845米,云顶街19至27号",精装修,世纪云顶 豪华三房 近 保养好 新配家私 随时可看
3室2厅2卫,120平米,高层,整租,南北,6000,"经典居,海珠,滨江东,距3号线客村站约852米,广州市海珠区桃花街159号",中装修,经典居 可 72㎡ 90㎡ 121㎡ 150㎡出租 即看
1室1厅1卫,50平米,高层,整租,南,2500,"爱都铭轩,海珠,东晓南,距2号线南洲站约299米,东晓南路5号",精装修,爱都铭轩 南洲站出口 厅出阳台 精装 全明屋 家私电全齐 业主急租
1室1厅1卫,68平米,高层,整租,北,6000,"保利天悦公寓,海珠,琶洲,距8号线琶洲站约953米,海珠区新港东路1161、1163号",豪华装修,保利天悦 高层望江 配齐家私电器 拎包入住 本人有密码
4室1厅1卫,102平米,中层,整租,南,4200,"仁厚直街大院,海珠,宝岗,距2号线市二宫站约904米,宝岗大道仁厚直街",精装修,户型方正 业主低价出售哦赶快下手吧
2室2厅1卫,68平米,低层,整租,南,4300,"城启天鹅湾,海珠,工业大道北,距广佛线沙园站约695米,革新路天鹅街1至13号",简装修,革新路 天鹅湾豪装两房 厅出阳台 次放租
1室1厅1卫,45平米,中层,整租,南,2200,"远安新街小区,海珠,滨江中,距6号线东湖站约1084米,海珠区远安新街",精装修,可视频直播看房 远安新街 四楼 拎包入住 2200元 有钥匙看房
3室2厅2卫,125平米,高层,整租,南,5000,"星辉豪庭,海珠,江南大道,距2号线昌岗站约217米,海珠区江南大道南368号",豪华装修,昌岗，三房带主套，时尚装修，家私电齐
2室2厅1卫,80平米,中层,整租,南,3500,"保利百合花园,海珠,工业大道南,距广佛线燕岗站约780米,工业大道中381号",精装修,燕岗站 豪华装修2房出租 随时看房 户型方正 拎包入住
3室2厅2卫,126平米,高层,整租,南北,7500,"保利天悦,海珠,琶洲,距8号线万胜围站约771米,阅江路琶洲塔公园旁",豪华装修,天悦130方大三房住宅式出租，南北对流，豪华品牌家电
3室2厅1卫,130平米,高层,整租,南北,12000,"君华天汇,海珠,滨江西,距6号线文化公园站约721米,南华西路以北滨江西路以南",豪华装修,低调奢华，专为高管老板外籍人士服务，十到南方大厦
1室1厅1卫,52平米,高层,整租,南北,3600,"珠光高派,海珠,滨江东,距8号线鹭江站约851米,滨江东路586号",精装修,珠光高派，房屋干净清爽，户型佳，为您呈现家的感觉
2室2厅1卫,76平米,中层,整租,南,4300,"新鸿花园,海珠,赤岗,距APM线广州塔站约615米,艺洲路与江丽路交汇处",简装修,新鸿花园楼梯低层2室 家电全齐 温馨舒适 仅租4300
3室2厅2卫,130平米,中层,整租,东南,7300,"七所社区,海珠,客村,距3号线客村站约308米,新市头路375号",豪华装修,客村口电子七所 电梯高层豪华三房 出租 拧包入住
2室1厅1卫,50平米,中层,整租,南北,3000,"赤岗一街小区,海珠,赤岗,距8号线赤岗站约805米,新港中路赤岗一街",豪华装修,客村地铁口，自己去拍的相片，家具家电齐全。拎包入住
3室2厅2卫,98平米,高层,整租,南北,5500,"中顺领御公馆,海珠,工业大道北,距2号线东晓南站约1199米,工业大道南永翠路2-14号",精装修,地铁口中顺公馆 精装三房带主套 业主好说话 家私电器全齐
2室1厅1卫,85平米,中层,整租,南,5500,"会展世界城,海珠,琶洲,距4号线万胜围站约679米,海珠区新港东路48号",精装修,南池集团楼上两房 南向 家私家电齐全 随时入住 近
2室2厅1卫,86平米,中层,整租,南,4500,"江南西小区,海珠,江南西,距2号线江南西站约202米,江南西路",精装修,花园小区 原装电梯大两房两厅 家私家电齐全 近江南西铁地
4室2厅2卫,150平米,高层,整租,南北,7500,"金雅苑,海珠,滨江东,距8号线中大站约1160米,滨江东路80至120号",精装修,滨江东 金雅苑 带花园 精装复式 可仅租7500元
2室2厅1卫,85平米,高层,整租,南北,3500,"江景苑,海珠,滨江东,距8号线鹭江站约545米,海珠区下渡路164号",精装修,鹭江六中旁江景苑中层精装85方大两房 仅租3500元
3室2厅2卫,115平米,高层,整租,南北,4500,"保利花园,海珠,工业大道南,距广佛线燕岗站约635米,工业大道中400号",豪华装修,"燕岗站 豪华装修,的照片,优美的环境,随时看房"
2室2厅1卫,75平米,中层,整租,南,5500,"合生帝景国际,海珠,昌岗路,距2号线昌岗站约278米,海珠区昌岗中路188号",精装修,昌岗 合生帝景 精装两房 生活配套齐全 环境优美 近
3室2厅2卫,135平米,低层,整租,东北,7500,"中海锦苑,海珠,滨江东,距APM线广州塔站约1037米,海珠区滨江东路957号",简装修,中海锦苑135平出租，业主直租，房源，看房方便
3室2厅2卫,105平米,高层,整租,南,4800,"第三金碧花园,海珠,工业大道南,距2号线东晓南站约990米,工业大道南821号",精装修,工业大道南金碧三期 精装电梯高层三房 视野开阔 家电齐 温馨舒适
2室2厅1卫,89平米,高层,整租,南,5500,"佳信花园,海珠,赤岗,距8号线赤岗站约611米,新港中路489号",精装修,赤岗 望广州塔大两房 精装修 拎包入住
1室1厅1卫,52平米,高层,整租,南北,4200,"珠光高派,海珠,滨江东,距8号线鹭江站约851米,滨江东路586号",豪华装修,滨江东路靓仔一房一厅，家私家电齐全，拎包入住
2室2厅2卫,60平米,中层,整租,南北,3000,"海珠警官学院教工宿舍,海珠,滨江东,距6号线东湖站约1151米,滨江东路500号大院",豪华装修,业主急租警官学院温馨两房 家私电器齐 只需3000 真图 拎包即住
2室1厅1卫,65平米,中层,整租,北,2700,"敦和路公安宿舍,海珠,广州大道南,距8号线客村站约921米,敦和路237号",简装修,敦和路中层2房 家电齐全 安静舒适 仅租2700
2室2厅1卫,60平米,中层,整租,南北,3400,"晓港中马路小区,海珠,昌岗路,距8号线晓港站约455米,晓港中马路2号",精装修,晓港中社区 低层精装两房 全屋新家私家电 给你一个舒适安逸的家
2室1厅1卫,60平米,高层,整租,南,3150,"翠馨华庭,海珠,广州大道南,距3号线大塘站约1033米,广州大道南962至968号",精装修,翠星华庭 精装修 业主自住 全新装修 低价出租
2室1厅1卫,88平米,中层,整租,南,2500,"金沙路小区,海珠,工业大道北,距广佛线沙园站约462米,海珠区金沙路富力现代广场花园旁",简装修,金沙路 新装修两房租 家私电齐全 看房方便 交通方便 随时约
2室1厅1卫,80平米,中层,整租,南,4000,"紫丹阁,海珠,江南西,距2号线江南西站约140米,江南西路紫丹大街53号",简装修,一般装修温馨3室只需4000元 随时可
2室1厅1卫,76平米,中层,整租,南北,2800,"穗花新村,海珠,江南大道,距2号线江南西站约379米,江南大道中162号",精装修,江南西小区 江南西 穗花新村 精装两房 家电齐全
1室0厅1卫,28平米,中层,整租,北,2200,"第一金碧花园,海珠,工业大道南,距2号线东晓南站约845米,工业大道南821号",精装修,东晓南地铁 金碧花园 精致大单间 温馨干净 2200
3室1厅1卫,110平米,中层,整租,南,4800,"富基广场,海珠,江南大道,距2号线市二宫站约166米,江南大道北小港路163号",简装修,市二宫前进路富基广场正规三房一厅家私家电齐全拎包入住业主急租
2室2厅1卫,60平米,高层,整租,南,3100,"侨诚花园秋月苑,海珠,南洲,距2号线东晓南站约375米,工业大道南侨诚路",精装修,侨诚花园 精装电梯两房仅租3100 家私齐全 随时方便看房
2室2厅1卫,78平米,高层,整租,东,4000,"南园居教师村,海珠,琶洲,距8号线琶洲站约390米,新港东路南园居（琶洲地铁站往东200米）",简装修,琶洲地铁南园居 两房靓装修 家电齐全拎包入住
2室1厅1卫,80平米,中层,整租,东南,3500,"海富花园,海珠,江燕路,距2号线江泰路站约420米,江南大道南江燕路20号",精装修,江燕路小区 海富花园 精装大两房 干净舒适 厅出阳台 光线足
1室1厅1卫,50平米,中层,整租,南,4600,"珠江新岸公寓,海珠,滨江东,距APM线广州塔站约975米,滨江东路玉涵路28号",豪华装修,珠江新岸，正南向一房一厅，管理，历史
2室1厅1卫,68平米,低层,整租,南,2200,"昌岗中路小区,海珠,昌岗路,距2号线昌岗站约9米,海珠区昌岗中路",精装修,昌岗中路小区 南向2房 环境优美 业主放租 把握机会
1室1厅1卫,45平米,中层,整租,南,2000,"福景居,海珠,赤岗,距8号线客村站约1136米,新港中路赤岗路160号至200号",中装修,赤岗福景居 温馨舒适一房一厅 带阳台 家电齐全 位置安静
3室2厅2卫,143平米,高层,整租,南,6800,"滨江水恋,海珠,广州大道南,距8号线鹭江站约958米,滨江东广州大桥南蕙兰路2至12号",豪华装修,再等，租价又不会掉，再挑，就那么几套，没有，只有更好！
3室1厅1卫,85平米,高层,整租,南,3000,"昌岗小区,海珠,昌岗路,距8号线宝岗大道站约216米,昌岗中路146至152号",中装修,昌岗地铁三房出租，家电齐全，随时可看，不骗人，
2室2厅1卫,65平米,低层,整租,北,4500,"江南新苑,海珠,中大,距8号线晓港站约573米,海珠区新港西路66号",豪华装修,江南新苑，干净清爽，户型佳，为您呈现家的感觉
3室2厅1卫,86平米,中层,整租,西南,5800,"芭堤水岸,海珠,滨江东,距8号线鹭江站约974米,滨江东路环月街2号",简装修,芭堤水岸 地铁8号线鹭江站 3房1厅1卫 厅出阳台 近珠江边
3室1厅1卫,3600平米,高层,整租,南,3600,"翠丽苑,海珠,赤岗,距8号线赤岗站约676米,赤岗石榴岗路10号",精装修,翠丽苑 步梯精装三房 距离赤岗地铁站仅有400米 可拎包入住
3室2厅1卫,89平米,中层,整租,南,5000,"锦丽居,海珠,东晓南,距2号线东晓南站约381米,东晓南路瑞晓街西一巷",豪华装修,锦丽居 花园小区 租豪华电梯三房 家私电齐全 采光好
1室1厅1卫,68平米,高层,整租,北,7200,"保利天悦,海珠,琶洲,距8号线万胜围站约771米,阅江路琶洲塔公园旁",豪华装修,万胜围口 保利天悦 珠江新城 家私家电齐全 拎包入住
3室2厅1卫,140平米,中层,整租,南,8200,"珠江国际纺织城,海珠,新港西,逸景路（中大商圈内）逸景路站旁（在建中）",豪华装修,珠江国际纺织城 写字楼 装修好 随时可以启用
1室1厅1卫,32平米,中层,整租,西北,2500,"金玫瑰苑,海珠,工业大道南,距2号线东晓南站约592米,工业大道997号",精装修,每天上新实拍房源 东晓南 金玫瑰苑 电梯大单间 家电齐全
3室2厅2卫,100平米,低层,整租,南,6000,"泓景花园,海珠,赤岗,距8号线赤岗站约788米,赤岗北路18号",精装修,泓景花区3室，户型方正，全新装修干净清爽，价格啊！！！
1室1厅1卫,53平米,低层,整租,西,2800,"加怡花园,海珠,东晓南,距2号线东晓南站约211米,东晓南路怡顺街19号",精装修,加怡花园 口精装1房1厅 拎包入住 东晓南口
2室2厅1卫,86平米,中层,整租,东南,3800,"嘉汇华庭居尚,海珠,前进路,距2号线江南西站约554米,前进路79至87号",精装修,嘉汇华庭 干净清爽2室 家私电齐全 交通方便 采光好
2室1厅1卫,76平米,中层,整租,南北,4500,"自由心岸,海珠,滨江东,东晓路花园街5、7、9、13号",精装修,自由心岸 南向安静两房 家电齐全 4500元 有匙即看
4室2厅2卫,185平米,中层,整租,南,14000,"会展世界城,海珠,琶洲,距4号线万胜围站约679米,海珠区新港东路48号",豪华装修,整租 · 雅郡花园会展新世界水蓝郡 4室2厅
3室2厅1卫,102平米,高层,整租,北,4800,"第一金碧花园,海珠,工业大道南,距2号线东晓南站约845米,工业大道南821号",精装修,东晓南石溪双地铁 金碧花园 望花园 三房 精装欧式
2室2厅1卫,80平米,高层,整租,南,5500,"琶洲新村,海珠,琶洲,距8号线万胜围站约351米,海珠区新港东路",精装修,琶洲新村 2房2厅 配齐家私 精装修 大阳台 随时看房 拎包入住
3室1厅1卫,70平米,高层,整租,东南,4300,"市二宫小区,海珠,江南大道,距2号线市二宫站约85米,市二宫地铁口附近",精装修,市二宫地铁站500米，精装修三房一厅。
2室1厅1卫,60平米,中层,整租,北,3800,"柏涛雅苑,海珠,昌岗路,距2号线昌岗站约517米,昌岗中路礼岗路6号",精装修,柏涛雅苑精装两房一厅，拎包入住
1室1厅1卫,41平米,高层,整租,南,2800,"第三金碧花园,海珠,工业大道南,距2号线东晓南站约990米,工业大道南821号",精装修,每天上新本人实收 金碧花园三期 精装一房 家电齐全 拎包入住
2室2厅1卫,75平米,高层,整租,南,4000,"兰亭熙园,海珠,昌岗路,距8号线宝岗大道站约369米,昌岗中路164号",简装修,兰亭熙园 4000元/月2居 南 简装房东急租
3室2厅2卫,111平米,高层,整租,东南,8500,"保利天悦,海珠,琶洲,距8号线万胜围站约771米,阅江路琶洲塔公园旁",精装修,保利天悦全新为上班一族提供安静，舒适的家，让您的生活多姿多彩
2室1厅1卫,60平米,中层,整租,南北,2200,"远安新街小区,海珠,滨江中,距6号线东湖站约1084米,海珠区远安新街",豪华装修,有家有爱有温馨 急租远安新街2室 家私电器齐 仅租2200
1室1厅1卫,40平米,高层,整租,南,2500,"侨诚花园,海珠,南洲,距2号线东晓南站约374米,工业大道南253号",简装修,侨诚花园 地铁口物业 电梯高层 精装实用一房 有阳台 拎包入住
2室1厅1卫,50平米,中层,整租,南,2800,"海外花园,海珠,昌岗路,距2号线昌岗站约442米,昌岗中路礼岗路5号",精装修,海外花园精装，2800元/月急租！！
2室2厅1卫,70平米,中层,整租,南,3500,"新港西路158号大院,海珠,新港西,距8号线中大站约839米,新港西路158号大院",豪华装修,新港西路158大院，1. 干净清爽，户型佳，为您呈现家的感觉
3室2厅2卫,104平米,低层,整租,南北,5000,"高教花园,海珠,赤岗,距8号线磨碟沙站约429米,新港东路与黄埔冲交汇处",简装修,高教花园 豪华装修三室一厅 拎包入住 采光好 交通便利
2室2厅1卫,91平米,高层,整租,北,3200,"江南西玫瑰园,海珠,江南西,距2号线江南西站约462米,江南西路青竹大街23号",豪华装修,江南西玫瑰园正规豪华装修 用我真诚的服务 包您的满意！
3室2厅1卫,90平米,中层,整租,东,3600,"南洲花苑,海珠,南洲,距2号线南洲站约977米,广州大道南南洲北路",精装修,南洲花苑中层 实用三房精装 家电齐全有钥匙看房
2室1厅1卫,60平米,高层,整租,东南,5200,"中海联同福睿府,海珠,江南大道,距2号线市二宫站约302米,同福东路608号",中装修,市二宫地铁站200米，电梯两房一厅
3室1厅2卫,101平米,中层,整租,南,7000,"芭堤水岸,海珠,滨江东,距8号线鹭江站约974米,滨江东路环月街2号",简装修,芭堤水岸 精装3房 家电齐
2室1厅1卫,62平米,中层,整租,南,4900,"新鸿花园,海珠,赤岗,距APM线广州塔站约615米,艺洲路与江丽路交汇处",简装修,新鸿花园，环境优美，交通便利，地段繁华
2室2厅1卫,85平米,高层,整租,南,4000,"心江南,海珠,江南大道,距2号线江泰路站约986米,新滘路与江南大道南路交汇处",精装修,心江南 电梯温馨两房 全新配套 全新小区 拎包入住 随时看房
2室2厅1卫,68平米,中层,整租,南,4200,"富景花园,海珠,新港西,距8号线中大站约365米,新港西路68号",精装修,富景花园·首·次·出·租·干净一尘不染·速速来电
3室2厅2卫,103平米,高层,整租,南,5200,"叠彩园,海珠,广州大道南,距8号线鹭江站约1055米,广州大道南叠景路",豪华装修,叠彩园 豪华三房业主次出租 家私电器全齐 看房方便
2室1厅1卫,68平米,中层,整租,南,3500,"第三金碧花园,海珠,工业大道南,距2号线东晓南站约990米,工业大道南821号",精装修,金碧花园 电梯两房 家电齐全 装修保养好 通风采光好 随时看房
2室1厅1卫,75平米,高层,整租,东南,3700,"富力顺意花园,海珠,江燕路,距广佛线燕岗站约443米,江燕路顺意一街288号",精装修,富力顺意花园精装温馨两居室超干净整洁，房东急租，值得看一眼的
3室2厅2卫,133平米,中层,整租,南北,8000,"琶洲新村,海珠,琶洲,距8号线万胜围站约351米,海珠区新港东路",豪华装修,琶洲新村 豪华四房 价钱 业主和本人很熟 其他都
2室2厅1卫,72平米,中层,整租,南北,3800,"锦绣星城,海珠,东晓南,距2号线东晓南站约442米,东晓南路瑞晓街西一巷",精装修,东晓南锦绣星城 精装电梯安静两房 干净整洁 温馨舒适 家电齐全
2室1厅1卫,66平米,中层,整租,东南,2800,"金碧花园,海珠,工业大道南,距2号线东晓南站约845米,工业大道南821号",简装修,金碧花园一期 干净两房 随时看房 拎包即住整租
2室1厅1卫,50平米,高层,整租,南,4000,"江南雅居,海珠,昌岗路,距2号线昌岗站约454米,昌岗中路礼岗路6号",豪华装修,电梯两房 家私电器全新 豪华装修
2室1厅1卫,65平米,低层,整租,南,3300,"粤信广场,海珠,赤岗,距8号线赤岗站约343米,海珠区石榴岗路2号",精装修,粤信广场 正/规/两/房 厅出阳台 低/层 采/光/极/佳 首/次/出/租
3室2厅1卫,98平米,高层,整租,西南,4500,"南华西大厦,海珠,宝岗,距8号线凤凰新村站约1002米,宝岗大道路106至108号",精装修,错过了就没有了 还在犹豫吗???
3室2厅2卫,101平米,高层,整租,南,6500,"珠江帝景苑悦涛轩,海珠,赤岗,距APM线广州塔站约839米,海珠区艺苑路99号",简装修,珠江帝景实用三房，少有放盘
3室2厅1卫,120平米,高层,整租,南,5000,"影城花园,海珠,客村,距8号线客村站约237米,新港中路350号",简装修,客村影城花园 装修漂亮3房 均可 极少靓盘 有效实盘
3室2厅3卫,242平米,中层,整租,南北,15000,"中信君庭,海珠,滨江东,距8号线鹭江站约971米,滨江东路下渡路49号",精装修,中信君庭 豪宅风范 精装大三房 江景小区 管理完善
3室2厅3卫,180平米,低层,整租,东北,13000,"中海锦苑,海珠,滨江东,距APM线广州塔站约1037米,海珠区滨江东路957号",豪华装修,沿线，豪华装修，业主直签 中海锦苑豪宅领包入住
2室1厅1卫,60平米,中层,整租,南,3000,"赤岗丽景花园,海珠,赤岗,距8号线磨碟沙站约443米,新港东路38号至72号",简装修,地铁沿线 丽景花园 温馨二房一厅 家电齐全 交能使便利 拎包入住
3室2厅1卫,120平米,高层,整租,北,4500,"海珠鸿运花园,海珠,客村,距3号线客村站约368米,新港中路368号",精装修,鸿运花园 客村 赤岗 电梯精装三房 拎包入住 交通方便
3室2厅2卫,110平米,低层,整租,南北,4800,"颐景华苑,海珠,南洲,距2号线东晓南站约201米,东晓南路1273号",简装修,南洲好房出租 舒适 干净整洁 随时入住
3室2厅2卫,115平米,高层,整租,南北,8800,"保利天悦,海珠,琶洲,距8号线万胜围站约771米,阅江路琶洲塔公园旁",精装修,保利天悦，豪装三房，全新家私家电拎包入住，有钥匙可随时看房
2室2厅1卫,89平米,高层,整租,西,5300,"琶洲新村,海珠,琶洲,距8号线万胜围站约351米,海珠区新港东路",精装修,琶洲新村，方正两房，配套齐全，衣食住行5生活圈，随时看房
3室2厅1卫,70平米,中层,整租,南,4000,"新港西路158号大院,海珠,新港西,距8号线中大站约839米,新港西路158号大院",精装修,"精装修3室,环境优美,欢迎你的入住"
3室2厅2卫,100平米,低层,整租,南,5500,"芳草轩,海珠,南洲,距2号线南洲站约433米,东晓南路1423号",精装修,芳草轩 园景小区 南北对流 精装温馨三房 全明屋通风佳 拎包入住
2室1厅1卫,82平米,中层,整租,南,3500,"海富花园,海珠,江燕路,距2号线江泰路站约420米,江南大道南江燕路20号",精装修,江燕路 海富花园 精装两房 生活方便 近江泰路地铁 有钥匙
1室1厅1卫,45平米,中层,整租,南,2500,"英豪花园,海珠,南洲,距2号线南洲站约538米,东晓南路与盈丰路交汇处",精装修,英豪花园 电梯精装一房 拎包入住 只租2500/月
2室2厅1卫,63平米,低层,整租,东南,2800,"第一金碧花园,海珠,工业大道南,距2号线东晓南站约845米,工业大道南821号",精装修,东晓南板块 地铁口 金碧花园 精致装修 户型实用 采光通风好
2室1厅1卫,84平米,中层,整租,南,7500,"保利天悦公寓,海珠,琶洲,距8号线琶洲站约953米,海珠区新港东路1161、1163号",豪华装修,保利天悦 南向豪装两房 家私电器齐全 拎包入住
3室2厅1卫,112平米,高层,整租,南北,8500,"保利天悦,海珠,琶洲,距8号线万胜围站约771米,阅江路琶洲塔公园旁",豪华装修,保利天悦流行前卫家私! 望江望花园!美妙的生活从此开始!
1室1厅1卫,30平米,中层,整租,南北,1800,"远安新街小区,海珠,滨江中,距6号线东湖站约1084米,海珠区远安新街",精装修,远安新街 大单间带阳台 仅租1800元 有匙即看
3室2厅2卫,115平米,高层,整租,南北,5500,"江怡路大院,海珠,新港西,距8号线中大站约802米,海珠区江怡路",精装修,滨江东江怡路214号 大气3房 南北对流 低价出租
2室1厅1卫,70平米,低层,整租,南,3200,"金影花园,海珠,客村,距8号线客村站约354米,新港中路艺苑南路3号",简装修,客村金影花园 热闹步行街 出租 精装修 2房1厅小区管理
1室1厅1卫,35平米,中层,整租,南,1500,"江畔楼,海珠,赤岗,距8号线磨碟沙站约518米,新港东路3号",简装修,世港国际 单间有阳台有卫生间 可长租可短租 看房来电约呦
1室1厅1卫,30平米,低层,整租,南,1900,"合生广场,海珠,广州大道南,距3号线大塘站约1113米,广州大道南与叠景路交汇处（区政府对面）",精装修,天雄广场 精致一房一厅 有匙即看 拎包即住
2室1厅1卫,98平米,高层,整租,南,4800,"翠城花园,海珠,昌岗路,距8号线宝岗大道站约269米,海珠区昌岗路与宝岗大道交汇处",精装修,8号线宝岗大道站翠城花园三房两厅一卫业主，急租
2室1厅1卫,57平米,中层,整租,南,3550,"南方花园,海珠,昌岗路,距2号线昌岗站约355米,昌岗中路168号",精装修,南方花园 低层大两房 交通便利
3室2厅2卫,127平米,低层,整租,东南,7500,"富力银禧花园,海珠,滨江东,距8号线中大站约977米,海珠区滨江东路怡趣街",豪华装修,!富力银禧花园豪华装修3室!出租很干净
1室1厅1卫,56平米,中层,整租,南,3500,"琶洲新村,海珠,琶洲,距8号线万胜围站约351米,海珠区新港东路",精装修,8号线万胜围 琶洲新村 南向 精致装修 一房一厅 拎包入住
4室2厅2卫,182平米,中层,整租,南,15000,"珠江帝景紫龙府,海珠,赤岗,距APM线广州塔站约349米,新港中路艺苑路99号",豪华装修,珠江帝景紫龙府 豪装四房 全新新买家具 小区新 直接拎包入住
2室1厅1卫,120平米,低层,整租,南,4000,"可逸名庭,海珠,江南西,距2号线江南西站约915米,江南西路紫山大街35号",简装修,可逸名庭，房屋干净清爽，户型佳，为您呈现家的感觉
