apartment,area,floor,lease_mode,orientation,price,quarters,renovation,title
3室2厅1卫,130平米,中层,整租,南,5300,"锦绣银湾,番禺,大石,距3号线大石站约1116米,大石镇朝阳东路425号",豪华装修,锦绣银湾 精装3房2厅 全新家私家电 看房方便 有钥匙
4室2厅4卫,250平米,高层,整租,南北,15000,"星河湾6号,番禺,星河湾社区,番禺区大石段迎宾路521号",豪华装修,家私齐 可吉 屋出租15000/月星河湾六期 高层保养新净
2室2厅1卫,64平米,高层,整租,南,2000,"祈福新村C区,番禺,祈福,市广路与金山大道交界处",简装修,祈福新村区 64方两房 近门口 客厅宽敞明亮
5室3厅3卫,325平米,中层,整租,南,23000,"锦绣华庭,番禺,市桥北,距3号线市桥站约527米,光明北路12号",精装修,锦绣华庭两房两厅高楼层景观好
1室1厅1卫,48平米,中层,整租,南,3800,"奥园城市天地,番禺,华南,距3号线汉溪长隆站约189米,新光快速与汉溪大道交汇处（汉溪长隆地铁口）",精装修,奥园城市天地 一房 通风透气周边安静 欢迎联系随时看房
,,,,,,,,
2室2厅1卫,85平米,中层,整租,南,2800,"祈福新村活力花园,番禺,祈福新区,市广路与金山大道交汇处",精装修,出租！祈福新邨活力花园超好2室出租，格局棒
4室2厅2卫,152平米,高层,整租,南,5500,"祈福新村倚湖湾,番禺,祈福新区,市广路与金山大道交界处",精装修,祈福新村倚湖湾 背山望水 精装温馨四房 环境及采光很好
2室2厅1卫,55平米,低层,整租,南,3000,"祈福缤纷汇,番禺,祈福,市广路祈福新邨内",豪华装修,祈福缤纷汇 精装全配大两房 宁静优雅 安心舒适 看房随时方便
2室2厅1卫,74平米,中层,整租,南,2400,"祈福新村晓峰园,番禺,祈福新区,市广路与金山大道交汇处",精装修,半山区晓峰园 电梯温馨两房 保养好 望湖祈福全景
3室2厅1卫,103平米,中层,整租,南北,3600,"都市活力花园,番禺,祈福新区,市广路与金山大道交汇处",简装修,祈福新村活力花园电梯三房 通风采光好 看房方便
3室2厅2卫,130平米,低层,整租,北,5500,"雅居乐剑桥郡佰利山,番禺,广州雅居乐,距7号线板桥站约262米,南村镇兴南大道（即岭南电缆厂附近）",精装修,剑桥郡 口大三房 实景图片 送车位
,,,,,,,,
3室2厅2卫,97平米,中层,整租,南,3700,"祈福新村E区,番禺,祈福,市广路与金山大道交界处",简装修,祈福新村区实用三房 家电齐全 看房方便 拎包入住
4室2厅3卫,268平米,中层,整租,南北,16000,"时代外滩,番禺,洛溪,沙窖岛沙溪大道",豪华装修,时代外滩 保养新净大四房 业主基本没怎么住的房子
4室2厅2卫,148平米,低层,整租,南,3800,"市桥兴业花园,番禺,市桥东,距3号线番禺广场站约948米,市桥街东兴路39号",简装修,大户型四房，适合家庭，通风性能好
3室2厅2卫,109平米,高层,整租,南,4199,"金山谷领仕,番禺,金山谷,东环街东艺路81号",简装修,金山谷 领仕 装修豪华家私器 业主自住 工作调动
2室2厅1卫,89平米,高层,整租,南北,3000,"广州亚运城天誉,番禺,石楼,距4号线海傍站约613米,广州市番禺区石楼镇天誉",精装修,亚运城天誉 谁看谁喜欢的房子
3室2厅1卫,73平米,中层,整租,南,2200,"祈福新村翠怡居,番禺,祈福中区,市广路与金山大道交汇处",简装修,祈福新村翠怡居 中层小三房家电齐全 仅租2200，看房方便
2室2厅1卫,80平米,中层,整租,西南,3000,"华南碧桂园漾翠苑,番禺,华南碧桂园社区,南村镇迎宾路559-567号",中装修,碧桂园80方便宜二房，3000元
3室2厅2卫,103平米,低层,整租,西,4200,"广州碧桂园华苑,番禺,南浦,距2号线南浦站约550米,洛溪南浦岛南浦大道",简装修,广州碧桂园 一楼三房主套带花园 位置安静 近大门 出入方便
2室2厅1卫,85平米,中层,整租,西,2500,"祈福新村倚云居,番禺,祈福新区,市广路与金山大道交汇处",精装修,祈福新村倚云居 温馨2房 保养好 家私电器齐全 拎包入住
3室2厅2卫,118平米,高层,整租,北,6000,"雅居乐剑桥郡佰利山,番禺,广州雅居乐,距7号线板桥站约262米,南村镇兴南大道（即岭南电缆厂附近）",精装修,剑桥郡佰利山 干净整洁，居家小憩安静舒适
2室2厅1卫,52平米,低层,整租,南,2700,"祈福缤纷汇,番禺,祈福,市广路祈福新邨内",简装修,缤纷汇 52方温馨小两房 干净整洁 拎包入住 近车站交通便利
,,,,,,,,
4室2厅3卫,278平米,中层,整租,南北,7800,"珊瑚湾畔,番禺,洛溪,沙溪大道（番禺大桥东侧）",精装修,280方豪华复式 环境空气好 看房方便 业主急租 珊瑚湾畔
4室2厅4卫,303平米,中层,整租,南北,25000,"星河湾,番禺,星河湾社区,番禺区大石镇迎宾路251号",豪华装修,星河湾6号 高层 南北对流 一线望江 保养好
3室2厅2卫,110平米,高层,整租,南北,4300,"广州雅居乐花园雅悦庭,番禺,广州雅居乐,距7号线员岗站约1082米,南村镇兴南大道398号",简装修,广州雅居乐 雅悦庭 南向3房 家电齐全 提包入住
4室2厅2卫,109平米,低层,整租,北,4500,"祈福新村青怡居,番禺,祈福中区,市广路与金山大道交汇处",精装修,青怡居四房 交通便利 低价配齐 看房方便
3室2厅2卫,106平米,高层,整租,北,3100,"祈福新村翠湖居,番禺,祈福,市广路与金山大道交界处",精装修,祈福新村翠湖居三房套房家私齐全 保养好 近人工湖
2室1厅1卫,67平米,高层,整租,北,2300,"祈福新村康怡居,番禺,祈福中区,市广路与金山大道交界处",简装修,祈福新村 豪华装修 拎包入住 景观靓丽，南北通透，通风采光俱
,,,,,,,,
,,,,,,,,
4室3厅4卫,385平米,中层,整租,南北,30000,"珊瑚湾畔,番禺,洛溪,沙溪大道（番禺大桥东侧）",豪华装修,珊瑚湾畔独栋别墅385方 带360方大花园 5房租30000元 家电齐
3室2厅1卫,109平米,低层,整租,东南,4500,"雅居乐剑桥郡佰利山,番禺,广州雅居乐,距7号线板桥站约262米,南村镇兴南大道（即岭南电缆厂附近）",精装修,剑桥郡佰利山 安静舒适 格局方正
2室2厅1卫,52平米,高层,整租,南,2100,"祈福缤纷汇,番禺,祈福,市广路祈福新邨内",豪华装修,缤纷汇电梯51方两房2100月 家私家电齐全 拎包即可入住
2室2厅2卫,86平米,中层,整租,南,2600,"星尚名玥花园,番禺,市桥北,大龙街丰尚路68号（石碁三中对面）",精装修,星尚花园14年房子精致装修家私家电齐全
3室2厅2卫,106平米,高层,整租,南,4300,"广州奥林匹克花园,番禺,洛溪,距2号线洛溪站约893米,如意路洛浦街",豪华装修,广州奥林匹克花园 精装电梯三房 户型南北对流 采光通风 近地铁
,,,,,,,,
3室2厅2卫,123平米,中层,整租,南,5000,"海伦堡流金岁月,番禺,市桥南,番禺市桥南区福德路223号",简装修,业主诚心出租，家电齐全，出租，
3室0厅0卫,98平米,低层,整租,东南,3000,"海伦堡花样年华,番禺,市桥南,福德路223号",精装修,正规3室 只需3000元 物有所值
5室2厅4卫,260平米,中层,整租,南,9500,"广州碧桂园,番禺,南浦,距2号线南浦站约560米,洛溪南浦岛南浦大道",精装修,广州碧桂园 独栋别墅来了 260+400花园 地铁2号线
3室2厅2卫,98平米,中层,整租,暂无,4600,"万科欧泊,番禺,华南,距7号线南村万博站约1027米,兴南大道368号",豪华装修,万科欧泊 美 女业主 次 放租 拎包入住 光线足 随时看房
,,,,,,,,
2室2厅1卫,78平米,高层,整租,南,2900,"广州亚运城媒体村北区,番禺,亚运城,距4号线海傍站约580米,石基镇兴亚二路1号",精装修,亚运城媒体村 4号海傍站 装修漂亮 拎包入住
2室2厅1卫,52平米,低层,整租,北,3000,"祈福缤纷汇,番禺,祈福,市广路祈福新邨内",简装修,祈福缤纷汇 精装两房 一步繁华 干净舒适 看房方便
3室2厅1卫,107平米,高层,整租,南,3500,"保利香逸花园,番禺,市桥南,番禺区市良路与南城路交界处",精装修,市桥南 保利香逸花园 南向精装三房 家电齐全 拎包入住
5室2厅3卫,290平米,低层,整租,北,8600,"祈福新村倚湖湾,番禺,祈福新区,市广路与金山大道交界处",豪华装修,祈福新村倚湖湾 精装中空复式 一线望湖景观超靓 随时拎包入
3室2厅1卫,107平米,中层,整租,东,3200,"祈福新村倚云居,番禺,祈福新区,市广路与金山大道交汇处",精装修,倚云居三房 107方租3200 精装家电齐 望祈福
4室1厅2卫,126平米,低层,整租,北,4800,"祈福名都,番禺,祈福,市广路祈福新邨大夫山半山区",简装修,祈福名都四房套房 保养好 采光好
1室1厅1卫,60平米,高层,整租,南北,900,"北城白云花园,番禺,市桥北,距3号线市桥站约742米,市桥街捷进中路6号",精装修,北城白云花园 一房出租 家私电齐 拎包入住 近
3室2厅2卫,108平米,低层,整租,南,3800,"华南新城,番禺,华南,南村镇南大路168号",精装修,实图实价 华南新城三房加工人房3800元 家私家电齐
2室1厅1卫,54平米,中层,整租,南,1500,"鸿城大街小区,番禺,市桥北,距3号线市桥站约589米,番禺区市桥北鸿城大街",精装修,鸿城大街 2房1厅 户型方正 南北通透
2室1厅1卫,89平米,低层,整租,东南,4800,"星河湾,番禺,星河湾社区,番禺区大石镇迎宾路251号",精装修,星河湾朗心园家电齐全保养好出入方便东南向 看房随时方便拎包住
,,,,,,,,
3室2厅1卫,138平米,中层,整租,南北,3200,"富豪山庄盛翠华庭,番禺,金山谷,番禺区市桥市广路232号",精装修,富豪山庄盛翠华庭3室出租，住家或均可
3室2厅2卫,150平米,中层,整租,东南,5000,"华南碧桂园翠山蓝天苑,番禺,华南碧桂园社区,距7号线南村万博站约799米,华南快速干线迎宾路段",豪华装修,华南碧桂园翠山蓝天苑150方大三房 全新保养南向望花园
3室2厅1卫,118平米,高层,整租,南,3200,"星尚名玥花园,番禺,市桥北,大龙街丰尚路68号（石碁三中对面）",简装修,星尚名玥花园温馨住家3+1房家私齐全实图看房方便
,,,,,,,,
3室2厅2卫,94平米,中层,整租,南,3300,"祈福缤纷汇,番禺,祈福,市广路祈福新邨内",精装修,祈福新村缤纷汇 高层电梯三房套房 视野开阔 南北对流 租
4室2厅4卫,303平米,高层,整租,南北,18800,"星河湾,番禺,星河湾社区,番禺区大石镇迎宾路251号",豪华装修,星河湾6号，4房2厅，一线望江，豪华家私。
2室2厅1卫,60平米,中层,整租,南北,3000,"广州奥林匹克花园,番禺,洛溪,距2号线洛溪站约893米,如意路洛浦街",精装修,广奥 精装2房 家私家电齐全 中间楼层 素质住户 人车分流
,,,,,,,,
,,,,,,,,
2室1厅1卫,80平米,低层,整租,南,2800,"鸿城大街小区,番禺,市桥北,距3号线市桥站约589米,番禺区市桥北鸿城大街",简装修,鸿城花园电梯房环境优美近//地//铁，生活便利
3室1厅1卫,85平米,高层,整租,东南,2580,"吉祥北园B区,番禺,洛溪,距2号线洛溪站约133米,洛溪新城吉祥北街",豪华装修,吉祥上街业主诚意出租豪华三房拎包入住
3室2厅2卫,91平米,高层,整租,南北,3200,"洛涛居南区,番禺,洛溪,距2号线洛溪站约432米,大石镇洛溪大桥南",精装修,洛涛居南区 方正三房 采光好 保养干净 望花园 可配家电
5室1厅1卫,144平米,中层,整租,南,17000,"保利大都汇,番禺,华南,距3号线汉溪长隆站约619米,汉溪大道与新光快速交汇处",豪华装修,保利大都汇 写字楼出租 豪华装修 近地铁 用具齐全 拎包入住
1室1厅1卫,45平米,中层,整租,南,2800,"招商城市主场,番禺,华南,万博商圈汉溪大道与南大路交汇处（即万科欧泊旁）",精装修,招商7号线 精装 家私齐全 拎包入住2800
,,,,,,,,
3室2厅2卫,123平米,中层,整租,南北,5200,"星河湾畅心园,番禺,星河湾社区,大石段迎宾路251号",精装修,星河湾一期对流三房 中高层南北对流 保养新
3室2厅2卫,125平米,中层,整租,北,4700,"锦绣银湾,番禺,大石,距3号线大石站约1116米,大石镇朝阳东路425号",精装修,锦绣银湾 3室2厅 4700元 家私齐全 一线望江
2室1厅1卫,81平米,低层,整租,南,3200,"鸿城大街小区,番禺,市桥北,距3号线市桥站约589米,番禺区市桥北鸿城大街",精装修,鸿城花园地//铁口电梯小区生活便利环境优美
2室1厅1卫,96平米,低层,整租,南,2500,"康乐园,番禺,市桥北,距3号线市桥站约361米,市桥街光明北路107号",简装修,今日刚挂牌，康乐园，2室2厅，布局有致，一楼带花园，看房方便
3室2厅1卫,83平米,高层,整租,南北,2500,"祈福新村翠怡居,番禺,祈福中区,市广路与金山大道交汇处",简装修,祈福新村翠怡居靓装三房家电全拎包入住近缤纷汇租2500可换新家私
2室2厅1卫,74平米,中层,整租,南,3300,"广州奥林匹克花园,番禺,洛溪,距2号线洛溪站约893米,如意路洛浦街",简装修,广州奥林匹克花园 南向两房 保养新净 出租
2室2厅1卫,77平米,中层,整租,南北,2500,"祈福新村天湖居,番禺,祈福,市广路与金山大道交界处",精装修,祈福新村 天湖居 两房 精装 拧包入住
3室2厅2卫,150平米,高层,整租,南北,4200,"敏捷伊顿公馆,番禺,市桥南,区市广路（祈福食街旁，招商金山谷对面）",精装修,祈福商圈敏捷伊顿公馆，精装空房。居家，交通便利。
3室2厅2卫,125平米,中层,整租,南北,4300,"锦绣银湾,番禺,大石,距3号线大石站约1116米,大石镇朝阳东路425号",精装修,锦绣银湾125方不带家私出租 有钥匙看 只租4300元
4室2厅3卫,195平米,中层,整租,南北,8800,"星河湾星苑,番禺,星河湾社区,迎宾路251号",豪华装修,星河湾五期 星苑南北对流4房 家私电器齐全 急租 急租
1室1厅1卫,50平米,高层,整租,南北,2200,"天骄时代城,番禺,大石,距3号线大石站约672米,番禺区大石街植村南大路213号",豪华装修,喜润 天骄时代 精装一房 大石口3号线出口
3室1厅2卫,90平米,中层,整租,南,3800,"祈福名都,番禺,祈福,市广路祈福新邨大夫山半山区",中装修,！祈福名都 3室 温馨上映
1室1厅1卫,60平米,中层,整租,南,3000,"番禺万达广场,番禺,华南,距7号线南村万博站约385米,迎宾大道万博中心以东、汉溪大道以北、兴南大道以南",精装修,万达广场 单边位置 创业选择
1室1厅1卫,40平米,低层,整租,南北,1500,"番禺东环路小区,番禺,市桥北,距3号线市桥站约800米,番禺东环路",精装修,楼 近市桥3号线 新装修 家私家电齐全
2室2厅1卫,74平米,低层,整租,南,2800,"番禺云山诗意,番禺,市桥东,迎宾路与富怡路交界处",精装修,方圆云山诗意精装两房家私家电齐全户型方正拎包入住
,,,,,,,,
3室2厅1卫,105平米,中层,整租,南,3500,"保利香逸花园,番禺,市桥南,番禺区市良路与南城路交界处",精装修,桥南 保利香逸花园 精装3房 电梯高层南向 拎包入住！
2室2厅1卫,50平米,中层,整租,南,2400,"敏捷伊顿公馆,番禺,市桥南,区市广路（祈福食街旁，招商金山谷对面）",精装修,敏捷伊顿公馆 南向高层两房 采光通风 家私家电齐全
2室2厅1卫,78平米,中层,整租,南,2800,"广州亚运城媒体村南区,番禺,亚运城,距4号线海傍站约660米,广州市番禺区石基镇兴亚二路",简装修,媒体村 保养新净两房 家电齐全 拎包即住 
2室2厅1卫,68平米,中层,整租,南,2000,"祈福新村A区,番禺,祈福,市广路与金山大道交界处",简装修,南向眼镜2房 格局方正宽敞 家电可配齐
3室2厅1卫,122平米,低层,整租,南北,4500,"锦绣银湾,番禺,大石,距3号线大石站约1116米,大石镇朝阳东路425号",精装修,锦绣银湾 豪华装修3房2厅 高层东南向望花园，租4500
3室2厅2卫,137平米,高层,整租,南,3000,"越秀可逸阳光,番禺,市桥南,德信路与福愉路交汇处",精装修,近奥园广场精装修电梯大三房 家私电齐全，交通方便
2室1厅1卫,80平米,中层,整租,东北,3900,"广州雅居乐花园一尺山居,番禺,广州雅居乐,距7号线员岗站约816米,兴南大道398号",精装修,广州雅居乐花园！一尺山居干净两房！近商业街！出行方便！
3室2厅1卫,85平米,中层,整租,南,2800,"祈福新村青怡居,番禺,祈福中区,市广路与金山大道交汇处",精装修,祈福青怡居 3房 靓装 干净整洁 可拎包入住 随时看房
5室2厅3卫,240平米,高层,整租,东南,17000,"东海花园,番禺,厦滘,距3号线厦滘站约745米,大石洛溪迎宾路上窖路68号",精装修,喜润 东海花园 厦滘地鉄口旁 全套室装备 盗梦空间
3室2厅2卫,98平米,低层,整租,南北,6500,"大学城馨园,番禺,大学城,距4号线大学城南站约297米,番禺区大学城中五路63号",中装修,大学城商圈 大学城馨园 精装三房 18楼 南北对流 室内家具保养得
3室1厅2卫,102平米,中层,整租,南,3500,"广州碧桂园,番禺,南浦,距2号线南浦站约560米,洛溪南浦岛南浦大道",精装修,广州碧桂园 精装洋房 家私电齐 生活便利 随时看房
1室1厅2卫,52平米,中层,整租,南,3300,"尚东数字居,番禺,大石,星河湾酒店旁",简装修,尚东数字居 朝南 家，就应该是这种感觉
3室2厅2卫,96平米,中层,整租,南北,3000,"吉祥北园,番禺,洛溪,距2号线洛溪站约124米,洛溪新城新浦路",精装修,洛溪 吉祥北园区 南北对流 居家实用三房 精装修 亲自实拍图
2室2厅1卫,75平米,中层,整租,南北,3900,"广州雅居乐花园十年小雅,番禺,广州雅居乐,距7号线员岗站约660米,南村镇兴南大道398号",豪华装修,广州雅居乐花园 十年小雅 近地铁 温馨2房装修保养新
4室2厅2卫,169平米,中层,整租,南北,6800,"珑翠,番禺,华南,105国道和市广路交界处",豪华装修,锦绣香江 珑翠家电齐全四房带双套房入户花园拎包入住望中心园景
3室2厅1卫,93平米,高层,整租,南,3000,"祈福新村康怡居,番禺,祈福中区,市广路与金山大道交界处",简装修,祈福康怡居 南向3房 采光好 配齐家电 低价出租3000元
3室2厅2卫,125平米,中层,整租,南北,4500,"丽江花园左岸,番禺,南浦,番禺区大石镇南浦岛",豪华装修,丽江花园左岸 江景房 三房租4000每月
1室1厅1卫,58平米,中层,整租,南,2200,"奥园养生广场,番禺,市桥南,桥南街中心城区毗邻番禺区中心医院北侧",精装修,急租！漂亮到爆！！温馨布局 家私家电全齐 随时拎包入住
3室2厅2卫,150平米,高层,整租,东南,6500,"海伦堡流金岁月,番禺,市桥南,番禺市桥南区福德路223号",豪华装修,楼盘 流金岁月 桥南成熟商圈 高层电梯东南 豪华装修
3室2厅1卫,106平米,中层,整租,南,5000,"雅居乐花园北苑佰利山,番禺,广州雅居乐,距7号线板桥站约262米,南村镇兴南大道（即岭南电缆厂附近）",精装修,有钥匙随时看！佰利山！带车位出租！业主急租!
3室2厅2卫,143平米,低层,整租,南北,5800,"锦绣银湾,番禺,大石,距3号线大石站约1116米,大石镇朝阳东路425号",豪华装修,新放租锦绣银湾 豪华装修 家电齐全 拎包入住 看房有钥匙
2室2厅1卫,66平米,高层,整租,南,2100,"祈福新村A区,番禺,祈福,市广路与金山大道交界处",简装修,祈福新村区 2室2厅 2100元
2室1厅1卫,73平米,高层,整租,南,2000,"彩虹花园,番禺,洛溪,距2号线洛溪站约370米,洛溪新城北环路",中装修,彩虹花园 户型方正 宽敞2房 租2000元 有匙即看
2室2厅1卫,58平米,高层,整租,南,1900,"祈福新村D区,番禺,祈福,市广路与钟屏岔道交界处",精装修,祈福新村区南向两房靓装加大露台全新空调近公园
3室2厅2卫,107平米,中层,整租,南,4000,"广州奥林匹克花园,番禺,洛溪,距2号线洛溪站约893米,如意路洛浦街",简装修,广州奥林匹克花园 电梯三房 家电齐全 保养新净
,,,,,,,,
4室2厅4卫,315平米,低层,整租,南北,20000,"星河湾半岛,番禺,星河湾社区,沙溪大道480号",豪华装修,星河湾半岛高层豪宅4房 望江家私齐全 房子新净 南向采光好
2室2厅1卫,77平米,低层,整租,北,2500,"广州亚运城媒体村南区,番禺,亚运城,距4号线海傍站约660米,广州市番禺区石基镇兴亚二路",简装修,亚运城媒体村 2房出租 真.实图片 看房方便 有钥匙
4室2厅3卫,192平米,中层,整租,北,6000,"祈福新村A区,番禺,祈福,市广路与金山大道交界处",精装修,祈福区192别墅 保养新净 租6000 业主少住
7室2厅5卫,352平米,中层,整租,暂无,11000,"华南碧桂园翠山蓝天苑,番禺,华南碧桂园社区,距7号线南村万博站约799米,华南快速干线迎宾路段",精装修,新 华南碧桂园 352方别墅 精装 业主急租带100方花园
4室2厅3卫,159平米,高层,整租,西南,3800,"广州碧桂园,番禺,南浦,距2号线南浦站约560米,洛溪南浦岛南浦大道",精装修,广州碧桂园 复式四房 南浦地铁口 60方平台 家电全拎包住
3室1厅2卫,93平米,高层,整租,东北,3600,"敏捷金月湾,番禺,南浦,洛溪南浦大道（东新高速南浦站出口）",简装修,锦绣半岛金月湾豪华装修3房正望花园单3房出租，居家的好去处
3室2厅2卫,102平米,低层,整租,东南,3500,"广州碧桂园,番禺,南浦,距2号线南浦站约560米,洛溪南浦岛南浦大道",精装修,广州碧桂园 方正3房 中间楼层 家电齐全 园林景观
3室2厅2卫,105平米,高层,整租,南北,2400,"祈福新村青怡居,番禺,祈福中区,市广路与金山大道交汇处",简装修,祈福新村青怡居 三房套房 家私家电齐全 间隔实用
,,,,,,,,
,,,,,,,,
2室2厅1卫,84平米,中层,整租,南,3000,"广州亚运城媒体村北区,番禺,亚运城,距4号线海傍站约580米,石基镇兴亚二路1号",精装修,亚运城媒体村北区 装修保养好
4室2厅3卫,282平米,高层,整租,南北,20000,"星河湾半岛,番禺,星河湾社区,沙溪大道480号",豪华装修,星河湾半岛 282平豪装交标四房 高层望江仅租两万块
2室2厅1卫,76平米,中层,整租,南,2700,"广州亚运城媒体村,番禺,亚运城,距4号线海傍站约309米,石碁镇兴亚三路1号",精装修,媒体村两房齐全精装出租
1室1厅1卫,28平米,中层,整租,南北,2200,"祈福缤纷汇,番禺,祈福,市广路祈福新邨内",精装修,祈福缤纷汇 28方一房出租 家私家电齐全 提前约看
3室2厅2卫,140平米,高层,整租,南北,7000,"海伦堡流金岁月,番禺,市桥南,番禺市桥南区福德路223号",豪华装修,房源，海伦堡系列流金岁月，望江洋房，有品位的你，来租了吧
3室1厅2卫,83平米,中层,整租,南,3500,"洛涛居南区,番禺,洛溪,距2号线洛溪站约432米,大石镇洛溪大桥南",精装修,喜润 洛涛南区 房东自住三房 温馨舒适 装修保养好 诚租
1室1厅1卫,60平米,中层,整租,南,3000,"奥园广场,番禺,市桥南,中心城区南区福德路北侧",精装修,一厅一房，可
3室2厅2卫,105平米,中层,整租,南,4000,"保利香逸花园,番禺,市桥南,番禺区市良路与南城路交界处",简装修,家电齐全直接拎包入住，正南向单位同，
1室1厅1卫,50平米,中层,整租,东南,3100,"敏捷上城国际,番禺,华南,距7号线南村万博站约613米,番禺区番禺大道北以东、汉溪大道以南",豪华装修,带阳台温馨复式1房1厅敏捷上城国际 精装修拎包入住7号
1室1厅1卫,45平米,高层,整租,南,2800,"广州奥林匹克花园,番禺,洛溪,距2号线洛溪站约893米,如意路洛浦街",精装修,广州奥林匹克花园 友谊尚居 精装一房一厅 拎包即可入住
3室3厅3卫,99平米,中层,整租,南,3600,"富泽居,番禺,大石,距3号线大石站约401米,大石镇群贤路与景华南路交汇处",精装修,大石出口 富泽居三房3600价格面谈 舒适精装配齐
2室2厅1卫,85平米,中层,整租,南,3000,"祈福新村活力花园,番禺,祈福新区,市广路与金山大道交汇处",精装修,祈福活力花园 精装南向两房 家电齐全 保养新净 看房方便
3室2厅2卫,94平米,中层,整租,南,3500,"洛涛居南区,番禺,洛溪,距2号线洛溪站约432米,大石镇洛溪大桥南",精装修,洛溪洛涛居南区 大三房 南北对流 装修好 拎包入住 近地铁
2室2厅1卫,93平米,高层,整租,东北,6500,"星汇文华,番禺,大学城,距4号线大学城南站约262米,大学城中八路",精装修,文华两房加入户花园，精装修的，拎包，入住
3室1厅1卫,103平米,中层,主卧(合租),北,3000,"保利亚奥北苑,番禺,石楼,石楼镇黄山路45号亚奥三街10号12号14号",精装修,合租限女孩！有意私聊！石楼保利附近！
3室2厅2卫,102平米,高层,整租,南,2600,"祈福新村湖景居,番禺,祈福,市广路与金山大道交界处",简装修,祈福新村湖景居 南向温馨三房套房 自住保养好
4室2厅4卫,303平米,高层,整租,南北,23000,"星河湾6号,番禺,星河湾社区,番禺区大石段迎宾路521号",豪华装修,星河湾6号高层望江 豪华欧式家私干净漂亮 看房方便
5室2厅4卫,266平米,高层,整租,南,20000,"锦绣香江山水华府,番禺,华南,距3号线汉溪长隆站约1020米,南村镇锦绣路138号",简装修,锦绣香江 豪华五房 豪华家私家电 拎包包即可入住
4室2厅4卫,250平米,中层,整租,南北,17000,"星河湾,番禺,星河湾社区,番禺区大石镇迎宾路251号",精装修,星河湾6号 41户型 豪华家私 电器
2室2厅1卫,79平米,高层,整租,南,3000,"祈福新村倚湖湾,番禺,祈福新区,市广路与金山大道交界处",简装修,祈福新村倚湖湾两房 全新豪华装修 现场比图片还漂亮
2室2厅1卫,51平米,中层,整租,东南,2000,"南站未来域,番禺,钟村,距7号线钟村站约1083米,广州市番禺区钟村镇毓秀西路尚名居酒楼旁",精装修,南站未来域 东南向二房 景观好
,,,,,,,,
