apartment,area,floor,lease_mode,orientation,price,quarters,renovation,title
2室1厅1卫,68平米,中层,整租,南,1800,"骏鸿花园,黄埔,文冲,距5号线大沙东站约752米,中山大道东黄埔东路",精装修,骏鸿花园  2房1厅 精装修 全新家私家电 期待您来入住
1室1厅1卫,40平米,中层,整租,南,2200,"锐丰中心,黄埔,萝岗,距6号线香雪站约220米,开创大道与荔红二路交界（香雪牌坊旁边）",精装修,新出 香雪地铁 锐丰中心 精装复式 免租半月
2室2厅1卫,80平米,中层,整租,南北,1900,"怡园小区,黄埔,丰乐路,距5号线大沙地站约404米,中山大道东怡园北街",精装修,大沙地 怡园小区 温馨两房 周边配套齐全 急租 实拍实拍
2室2厅1卫,70平米,中层,整租,南,3000,"文冲回迁房,黄埔,文冲,距5号线文冲站约573米,黄埔区文冲路",简装修,文冲安置房 精装两房 家私电器齐全 近 近
2室2厅1卫,70平米,中层,整租,南,2200,"萝岗奥园广场公寓,黄埔,萝岗,距6号线香雪站约732米,区开创大道与香雪八路交汇处",精装修,急租奥园广场2房 家私电器齐全 拎包入住 免租期半个月
2室1厅1卫,78平米,中层,整租,南北,3000,"丰逸尚居,黄埔,文冲,距13号线双岗站约249米,黄埔区广新路686号",精装修,5号线地铁口 精装修2室，业主出租， 随时看房
3室2厅1卫,88平米,中层,整租,东南,3500,"黄埔新福港鼎峰,黄埔,萝岗,距6号线萝岗站约575米,萝岗香雪大道萝岗区府东侧",豪华装修,萝岗香雪山保利罗兰新福港鼎峰大三房豪华装修交通便利拎包入住
2室2厅1卫,84平米,中层,整租,北,2600,"科城山庄,黄埔,开创大道,距6号线萝岗站约1109米,萝岗科学城内水西环路",精装修,科城山庄，精致大两房。望花园，安静，价格美丽
3室2厅1卫,142平米,中层,整租,南,3600,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",简装修,中海誉城 142平方 3房2厅2卫 家私电器齐全豪华装修 随时入住
2室2厅1卫,55平米,中层,整租,南,2300,"大壮国际广场(商用),黄埔,萝岗,距6号线暹岗站约640米,开创大道与科丰路交汇处",精装修,国际广场 保养新 全新两房 拎包入住 地铁口在楼下 空中花园
1室1厅1卫,45平米,高层,整租,南,2000,"飞晟文汇广场,黄埔,开创大道,距6号线香雪站约317米,萝岗科学城开创大道荔红二路18号",精装修,急租罗岗科晟广场 免一年物 业费 家私齐全 地铁口500米 拧包入住
2室1厅1卫,65平米,中层,整租,南,4000,"港航中心公寓,黄埔,大沙地,距5号线鱼珠站约432米,广州市黄埔区黄埔大道东983号",豪华装修,鱼珠港航 精装两房 家私齐全 拎包即住 不要错过
2室2厅1卫,84平米,中层,整租,西北,2700,"龙光峰景华庭,黄埔,萝岗,距6号线金峰站约846米,科学城开创大道北(与广汕公路交界处)",精装修,龙光峰景华庭 精致装修三房 温馨舒适 近地铁 采光通风好
2室2厅1卫,68平米,低层,整租,南,3300,"文冲安置房小区,黄埔,文冲,距5号线文冲站约573米,黄埔区文冲路",简装修,文冲安置房三期 江北西苑 万科物业 免物业费 五号线文冲站 17站
3室2厅1卫,78平米,高层,整租,北,3600,"保利学府里,黄埔,大沙地,距5号线大沙地站约575米,蟹山路48号",精装修,保利里 3室2厅 好房子 精装修 配置齐全 拎包入住
2室2厅1卫,76平米,低层,整租,北,2400,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",精装修,中海誉城北苑 2400元 2室2厅1卫 精装修，家电齐全，拎
2室2厅1卫,83平米,高层,整租,南北,3800,"奥园香雪公馆,黄埔,萝岗,距6号线香雪站约746米,开创大道1950号（开创大道与香雪八路交汇处）",精装修,安静住家，好房不等人，奥园香雪公馆3800元2室2厅1卫
3室1厅1卫,137平米,高层,整租,南北,5100,"黄埔新福港鼎峰,黄埔,萝岗,距6号线萝岗站约575米,萝岗香雪大道萝岗区府东侧",精装修,萝岗科学城 新福港鼎峰 开创大道旁 6号线萝岗站 广州市二中旁
3室2厅1卫,78平米,高层,整租,南,3600,"保利学府里,黄埔,大沙地,距5号线大沙地站约575米,蟹山路48号",精装修,保利里 3室2厅78平米 精装修 物业
2室1厅1卫,80平米,中层,整租,南北,3000,"怡港花园,黄埔,丰乐路,距13号线裕丰围站约461米,黄埔区黄埔东路188号",精装修,怡港花园 精装电梯两房 环境干净舒适 南北对流
1室1厅1卫,55平米,中层,整租,南,2500,"文冲安置房小区,黄埔,文冲,距5号线文冲站约573米,黄埔区文冲路",精装修,黄埔文冲站 安置房三期 一房一厅另带小书房 免管理费 来电随时看
4室2厅2卫,103平米,高层,次卧(合租),南,1380,"保利林语山庄,黄埔,萝岗,距6号线金峰站约337米,广州开发区开创大道北科翔路口",精装修,地铁口林语山庄精装合租 家私电齐 拎包入住 交通方便环境舒适
3室2厅2卫,134平米,低层,整租,南,6000,"雅居乐富春山居,黄埔,开创大道,距6号线黄陂站约371米,广汕路与大观路交界处",精装修,雅居乐富春山居 精装3房 家私家电齐全 地铁6号线黄陂站
2室1厅1卫,80平米,低层,整租,南北,3000,"黄埔花园,黄埔,丰乐路,距13号线裕丰围站约410米,丰乐南路438号",豪华装修,黄埔花园 南向两房 可 价格美丽 进地铁 看房约我
2室1厅1卫,92平米,高层,整租,南,3800,"锦林山庄,黄埔,萝岗,距6号线暹岗站约675米,萝岗开发区科学城开创大道",精装修,萝岗万达广场旁锦林山庄 精装两房 家私齐全 暹岗口
5室2厅2卫,239平米,中层,整租,南,5000,"科城山庄,黄埔,开创大道,距6号线萝岗站约1109米,萝岗科学城内水西环路",精装修,科城山庄 豪华装修5房 舒适户型 中高层 采光通风好
5室2厅2卫,242平米,高层,整租,南,15000,"雅居乐富春山居,黄埔,开创大道,距6号线黄陂站约371米,广汕路与大观路交界处",精装修,雅居乐富春山居 精装大5房家私家电全看房方便
2室2厅1卫,65平米,中层,整租,南,2000,"怡园小区,黄埔,丰乐路,距5号线大沙地站约404米,中山大道东怡园北街",精装修,怡园小区 近五号线 实用两房配套齐全 租金实惠
2室1厅1卫,90平米,中层,整租,南,3000,"黄埔花园,黄埔,丰乐路,距13号线裕丰围站约410米,丰乐南路438号",精装修,黄埔花园精装两房两厅 紧近13号线地站 看房方便
2室2厅1卫,70平米,高层,整租,南,1980,"荔园小区,黄埔,大沙地,距5号线大沙地站约367米,中山大道东荔香路",毛坯,荔园小区，精装修，干净亮丽，美观，拎包入住
2室1厅1卫,80平米,中层,整租,南北,3300,"黄埔花园,黄埔,丰乐路,距13号线裕丰围站约410米,丰乐南路438号",精装修,黄埔花园 精装两房 家私家电齐全配套成熟 近随时可以看房
1室0厅1卫,37平米,中层,整租,南,2200,"大壮国际广场(商用),黄埔,萝岗,距6号线暹岗站约640米,开创大道与科丰路交汇处",精装修,大壮国际万达旁 单身 带生活阳台 住家的好选择 随时看房
1室1厅1卫,40平米,高层,整租,南北,2200,"万科黄埔仓,黄埔,文冲,距13号线双岗站约481米,黄埔东路（黄埔客运站旁）",精装修,双地铁万科黄埔仓 精装一房一厅，全新家私电！
3室2厅1卫,96平米,中层,整租,南,4300,"黄埔花园,黄埔,丰乐路,距13号线裕丰围站约410米,丰乐南路438号",精装修,黄埔花园 精装修3室让您在繁忙的工作中感受到家的温馨
3室2厅2卫,105平米,中层,整租,南,3500,"丰逸尚居,黄埔,文冲,距13号线双岗站约249米,黄埔区广新路686号",精装修,丰逸尚居 业主首套放租 精装3房 近电梯 配套成熟 看房约
3室2厅2卫,94平米,中层,整租,南北,4200,"保利学府里,黄埔,大沙地,距5号线大沙地站约575米,蟹山路48号",精装修,保利里 南北通透出行方便 精装修 采光好 无遮挡
2室2厅1卫,92平米,高层,整租,南,3600,"锦林山庄,黄埔,萝岗,距6号线暹岗站约675米,萝岗开发区科学城开创大道",简装修,锦林山庄两房全齐家私家电全齐
3室2厅1卫,100平米,中层,整租,南北,3500,"金逸雅居,黄埔,丰乐路,距13号线裕丰围站约1020米,黄埔区丰乐南路88号",精装修,金逸雅居 精装修三房 厅出阳台
5室2厅3卫,285平米,中层,整租,南,15000,"万科城,黄埔,萝岗,距6号线金峰站约188米,开创大道3326号",精装修,萝岗万科城 285平大别墅 家私齐全 看房方便 位置号安静
3室2厅2卫,78平米,低层,整租,南,3600,"保利学府里,黄埔,大沙地,距5号线大沙地站约575米,蟹山路48号",精装修,保利里 精装修 近地铁5号大沙地站 珠江村站
3室2厅1卫,96平米,低层,整租,南,3200,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",精装修,科学城 萝岗 中海誉城 精装三房 干净整洁 拎包入住
1室1厅1卫,35平米,中层,整租,南,1100,"萝岗敏捷广场(商用),黄埔,萝岗,水西路（盈翠公园斜对面）",简装修,敏捷广场 1房1100装修美丽 业主大降.价 直接拎包入住
3室2厅2卫,96平米,高层,整租,南,5500,"保利香雪山,黄埔,萝岗,距6号线萝岗站约745米,科学城水西环路",简装修,萝岗保利香雪山 精装四房 采光好 家私电配齐
3室2厅2卫,129平米,高层,整租,北,4200,"天伦东时区,黄埔,大沙地,距5号线大沙地站约539米,荔香路38号",精装修,天伦东时区129平大三居有部分家具可可配家具
3室2厅2卫,107平米,中层,整租,南北,4000,"中鼎君和名城,黄埔,大沙地,距13号线裕丰围站约212米,大沙东路青少年宫对面（大沙东地铁站D出口前行100米",精装修,中鼎君和名城 精装3房 紧近5号线地站 看房方便 拎包人住
1室1厅1卫,61平米,中层,整租,南,2300,"天伦东时区,黄埔,大沙地,距5号线大沙地站约539米,荔香路38号",豪华装修,天伦东时区 1室1厅61平米 豪华装修 押二付一
1室1厅1卫,42平米,高层,整租,南,550,"万科黄埔仓,黄埔,文冲,距13号线双岗站约481米,黄埔东路（黄埔客运站旁）",精装修,口 公交车站 可以直达体育棠下 价格合理
2室2厅1卫,62平米,中层,整租,南北,2200,"荔园小区,黄埔,大沙地,距5号线大沙地站约367米,中山大道东荔香路",精装修,黄埔区 荔园小区 近大沙地站 采光好 楼层佳
2室1厅1卫,79平米,高层,整租,东北,2500,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",精装修,中海誉城南苑 新出房子 家具新 保养好 2房2厅1卫
2室1厅1卫,63平米,中层,整租,南,1500,"石化生活区,黄埔,文冲,距5号线文冲站约148米,文冲石化路166号",简装修,石化生活区 临文冲地铁总站 精装两房 拎包入住 看房请提前约
3室2厅1卫,96平米,高层,整租,南,2900,"时代春树里,黄埔,萝岗,萝岗科学城开源大道植树公园两侧",精装修,萝岗 干净整洁两房 安静 通风 采购
2室2厅1卫,77平米,高层,整租,西,3000,"天伦东时区,黄埔,大沙地,距5号线大沙地站约539米,荔香路38号",精装修,天伦东时区 2室2厅77平米 精装修
1室0厅1卫,25平米,中层,整租,南北,1600,"万科黄埔仓,黄埔,文冲,距13号线双岗站约481米,黄埔东路（黄埔客运站旁）",精装修,黄埔仓单间 家私电齐全 随时看房
1室1厅1卫,38平米,高层,整租,南,1800,"文冲安置房小区,黄埔,文冲,距5号线文冲站约573米,黄埔区文冲路",精装修,文冲安置房三期 免物业费 精装电梯单间 5号线文冲口
1室2厅1卫,39平米,中层,整租,南,2500,"万科黄埔仓,黄埔,文冲,距13号线双岗站约481米,黄埔东路（黄埔客运站旁）",精装修,万科黄埔仓 温馨复式一房一厅 近地铁 交通便利 小区配套齐全
1室1厅1卫,54平米,低层,整租,北,2200,"锐丰中心,黄埔,萝岗,距6号线香雪站约220米,开创大道与荔红二路交界（香雪牌坊旁边）",精装修,锐丰中心 地铁六号线 精装单间 拎包入住 居家免租半个月
3室2厅1卫,97平米,中层,整租,东南,2800,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",精装修,萝岗中海誉城北苑 温馨三房 配套齐全 交通便利 即可入住免租半月
2室2厅1卫,76平米,高层,整租,南北,2300,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",精装修,中海誉城北苑 从未放租过 两房两厅 望花园安静舒适 看房方便
2室1厅1卫,45平米,中层,整租,南,2200,"锐丰中心,黄埔,萝岗,距6号线香雪站约220米,开创大道与荔红二路交界（香雪牌坊旁边）",精装修,急租 锐丰2房 家私电器齐全 拎包入住 租金1800
2室1厅1卫,34平米,中层,整租,西南,2500,"万科黄埔仓,黄埔,文冲,距13号线双岗站约481米,黄埔东路（黄埔客运站旁）",豪华装修,实价 万科黄埔仓 全新交楼 物美价廉 家私家电齐全
2室2厅1卫,85平米,高层,整租,西南,3500,"怡港花园,黄埔,丰乐路,距13号线裕丰围站约461米,黄埔区黄埔东路188号",简装修,怡港花园 西南向两房 通风采光 全视野 交通方便生活便利
3室2厅2卫,102平米,低层,整租,南,2200,"凯信东方华庭,黄埔,开发东区,距13号线南岗站约604米,春晖二街63号",精装修,凯信东方华庭 温馨大三房 全新家具家私
1室0厅1卫,39平米,中层,整租,南北,1700,"万科黄埔仓,黄埔,文冲,距13号线双岗站约481米,黄埔东路（黄埔客运站旁）",精装修,13号线地铁口 全新精装大单间，家私电齐全， 随时看
3室2厅1卫,94平米,高层,整租,南,2800,"新安苑,黄埔,大沙地,距5号线大沙东站约497米,大沙东广新路66号68号",精装修,新安苑 5号线大沙东口 大三房 户型方正家私电齐
1室1厅1卫,45平米,中层,整租,南,2200,"飞晟文汇广场,黄埔,开创大道,距6号线香雪站约317米,萝岗科学城开创大道荔红二路18号",简装修,科晟广场 45平方复式 家私电器齐全 5步行到地铁口 拧包入
1室1厅1卫,33平米,中层,整租,西,1500,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",精装修,中海誉城 精致白领单间 精装全齐放租1500
2室2厅1卫,76平米,中层,整租,北,2600,"万科东荟城,黄埔,开创大道,距6号线香雪站约1177米,科学城开泰大道与荔红二路交界处",精装修,万科东荟城，精致两房，保养好，中楼层，望花园
4室2厅2卫,140平米,高层,整租,东南,7000,"怡港花园,黄埔,丰乐路,距13号线裕丰围站约461米,黄埔区黄埔东路188号",精装修,大沙地 怡港花园 新出豪装四房 东南向 配套成熟 交通方便 随时约
3室2厅1卫,89平米,中层,整租,南,2700,"龙光峰景华庭,黄埔,萝岗,距6号线金峰站约846米,科学城开创大道北(与广汕公路交界处)",中装修,龙光峰景华庭生活便利的小区 拎包入住三房仅需2700/月即可
1室1厅1卫,54平米,低层,整租,南,1600,"萝岗敏捷广场(商用),黄埔,萝岗,水西路（盈翠公园斜对面）",精装修,"敏捷广场1室空间布局有致,和谐有序,清新空气自由穿行可短租"
2室1厅1卫,78平米,中层,整租,南,2500,"怡园小区,黄埔,丰乐路,距5号线大沙地站约404米,中山大道东怡园北街",简装修,黄埔区府精装修怡园小区 温馨舒适 家私电全齐 拎包即住 口
2室2厅1卫,54平米,中层,整租,东北,3000,"萝岗奥园广场公寓,黄埔,萝岗,距6号线香雪站约732米,区开创大道与香雪八路交汇处",精装修,奥园广场复式 拎包入住 租金3000/月 随时可以看房 随时入住
3室2厅2卫,115平米,高层,整租,南,3000,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",简装修,中海誉城 高层三房 南北对流 望花园 视野好 采光好
2室1厅1卫,60平米,高层,整租,东南,900,"大沙地西小区,黄埔,大沙地,距5号线大沙地站约43米,大沙地西路",精装修,房东甩租地铁口全新房 全新家具齐全适合白领拎包入住
2室2厅1卫,47平米,中层,整租,北,2900,"萝岗奥园广场公寓,黄埔,萝岗,距6号线香雪站约732米,区开创大道与香雪八路交汇处",精装修,萝岗奥园广场 2900元 2室2厅1卫 精装修，上班族的
2室2厅1卫,93平米,中层,整租,南北,3500,"黄埔花园,黄埔,丰乐路,距13号线裕丰围站约410米,丰乐南路438号",精装修,"黄埔花园 两室一厅家电齐全,"
2室2厅1卫,65平米,低层,整租,东南,2000,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",精装修,中海誉城南苑 2000元 2室2厅1卫 精装修，家具家电齐全
2室2厅2卫,80平米,低层,整租,西北,2600,"金碧领秀国际,黄埔,丰乐路,距5号线大沙东站约700米,黄埔东路骏雅北街3号",精装修,金碧领秀国际 环境好 交通便利 精装全齐 随时看房 拎包入住 低价
3室2厅1卫,90平米,中层,整租,南,3500,"黄埔新福港鼎峰,黄埔,萝岗,距6号线萝岗站约575米,萝岗香雪大道萝岗区府东侧",简装修,线坑花园 90平方 3房2厅 家电齐全 随时入住 步行5到萝岗站
2室2厅1卫,54平米,中层,整租,南,2300,"萝岗敏捷广场(商用),黄埔,萝岗,水西路（盈翠公园斜对面）",精装修,萝岗敏捷广场 2300元 2室2厅1卫 精装修采光好交通便利
3室2厅2卫,93平米,低层,整租,东南,3300,"时代春树里,黄埔,萝岗,萝岗科学城开源大道植树公园两侧",精装修,时代春树里精装三房 环境好 近植树公园
1室1厅1卫,40平米,中层,整租,南,1900,"科城山庄,黄埔,开创大道,距6号线萝岗站约1109米,萝岗科学城内水西环路",精装修,科城山庄 精致南向单间 近地铁 家私家电齐全 可拎包入住
2室2厅2卫,52平米,高层,整租,南,3000,"万科黄埔仓,黄埔,文冲,距13号线双岗站约481米,黄埔东路（黄埔客运站旁）",豪华装修,万科黄埔仓 南向高楼一线望江 精装2房配齐 看房有钥匙
1室1厅1卫,40平米,中层,整租,南,1800,"飞晟文汇广场,黄埔,开创大道,距6号线香雪站约317米,萝岗科学城开创大道荔红二路18号",精装修,科晟广场 复式 精装1房1厅 近地铁交通便利 急租
2室2厅1卫,69平米,中层,整租,南,2900,"金碧世纪花园,黄埔,大沙地,中山大道东81号",简装修,金碧世纪花园 小区绿化好 交通方便 家电齐全 拎包入住
1室1厅1卫,36平米,低层,整租,南,1000,"合景天峻,黄埔,知识城,九龙大道中新知识城南起步区",简装修,合景天峻 家电齐全 拎包即可入住 欢迎来电约看 看楼方便
3室2厅1卫,95平米,中层,整租,南,4000,"黄埔新福港鼎峰,黄埔,萝岗,距6号线萝岗站约575米,萝岗香雪大道萝岗区府东侧",精装修,宝能文化广场 南向精装3房 地铁6号线萝岗站 拎包入住
3室2厅1卫,89平米,中层,整租,南北,3600,"黄埔新福港鼎峰,黄埔,萝岗,距6号线萝岗站约575米,萝岗香雪大道萝岗区府东侧",精装修,区政府板块萝岗新福港鼎峰 住宅小区 拎包入住 家私电齐
3室2厅1卫,94平米,高层,整租,南,2700,"奥园香雪公馆,黄埔,萝岗,距6号线香雪站约746米,开创大道1950号（开创大道与香雪八路交汇处）",精装修,奥园香雪公馆，精致大三房，户型好，采光足，保养好
2室2厅1卫,65平米,中层,整租,东北,2100,"万科金色梦想,黄埔,萝岗,科学城板块开源大道以南",精装修,万科金色领域2室2厅1卫 2100元 免租半个月
2室2厅1卫,65平米,低层,整租,南北,2600,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",精装修,中海誉城北苑 舒适2房2厅全新家私家电全齐随时看房等着你看房
3室2厅1卫,90平米,中层,主卧(合租),南,1000,"黄埔新福港鼎峰,黄埔,萝岗,距6号线萝岗站约575米,萝岗香雪大道萝岗区府东侧",精装修,女生合租 线坑花园3房 精装修主人房 近地铁 拎包入住
1室1厅1卫,42平米,中层,整租,东南,1500,"萝岗敏捷广场(商用),黄埔,萝岗,水西路（盈翠公园斜对面）",精装修,敏捷广场 豪华装修 家具家电齐全 拎包入住 免租15天
3室2厅2卫,129平米,中层,整租,南,5300,"金碧世纪花园,黄埔,大沙地,中山大道东81号",简装修,金碧世纪花园 南北对流大三房 温馨装修 厅大房大 全南向交通
1室1厅1卫,55平米,中层,整租,南北,2500,"万科金色悦府,黄埔,大沙地,距5号线大沙东站约282米,黄埔区悦府一街1-4号",精装修,黄埔瑞东花园 全新一房 小区环境优美 房子舒适 交通方便随时可看
2室2厅1卫,87平米,低层,整租,南,2400,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",精装修,万科金色梦想旁边 中海誉城 漂亮两房采光保养好 越秀岭南雅筑
3室2厅1卫,117平米,中层,整租,南,3900,"黄埔新福港鼎峰,黄埔,萝岗,距6号线萝岗站约575米,萝岗香雪大道萝岗区府东侧",精装修,急租新福港鼎峰3房 家私电器齐全 安静望花园 免半月租期
1室1厅1卫,42平米,中层,整租,南,480,"夏园大厦,黄埔,文冲,距13号线夏园站约67米,黄埔区黄埔东路2700号",精装修,格局光线好 价格合理 全新家具齐全可拎包入住
2室2厅2卫,76平米,中层,整租,南北,3200,"怡港花园,黄埔,丰乐路,距13号线裕丰围站约461米,黄埔区黄埔东路188号",精装修,怡港花园 高层电梯大三房 采光好 视野开阔望花园 拎包可入住
1室1厅1卫,48平米,高层,整租,南北,2800,"大壮国际广场(商用),黄埔,萝岗,距6号线暹岗站约640米,开创大道与科丰路交汇处",精装修,萝岗大壮国际广场 复式楼两层 全屋家具 管理很好安全
2室2厅1卫,55平米,中层,整租,南,2500,"锐丰中心,黄埔,萝岗,距6号线香雪站约220米,开创大道与荔红二路交界（香雪牌坊旁边）",精装修,急租 锐丰2房 家私电器齐全 拎包入住 免租期半个月 看房方便
2室2厅1卫,85平米,中层,整租,北,2500,"越秀岭南雅筑,黄埔,萝岗,广州科学城开源大道南侧（永和隧道前）",精装修,岭南雅筑 全齐家具两房 品质小区
1室1厅1卫,42平米,中层,整租,南北,2200,"石化生活区,黄埔,文冲,距5号线文冲站约148米,文冲石化路166号",简装修,石化生活区 一房一厅 近沃尔玛文冲地铁站
2室2厅1卫,62平米,低层,整租,南,2800,"中海誉城,黄埔,开创大道,科学城东部开创大道与开源大道交接处",中装修,中海誉城 2房出租 带家私家电 拎包入住 保养新
4室2厅2卫,96平米,低层,整租,南,4800,"大壮国际广场(商用),黄埔,萝岗,距6号线暹岗站约640米,开创大道与科丰路交汇处",精装修,苏元口 大壮国际广场 精装四房复式 南北通透
1室1厅1卫,35平米,高层,整租,东北,1700,"科城山庄,黄埔,开创大道,距6号线萝岗站约1109米,萝岗科学城内水西环路",精装修,科城山庄全齐家私电器单间 1800/月拎包入住 小区环境好 低价出租
