apartment,area,floor,lease_mode,orientation,price,quarters,renovation,title
2室1厅1卫,80平米,低层,整租,南,5800,"君荟名轩,荔湾,环市西,距5号线西村站约158米,区环市西路47号(地铁西村站D出口100米处)",简单装修,君荟名轩2室1厅1卫
2户合租,100平米,低层,次卧(合租),南,1550,"华康居,荔湾,陈家祠,距1号线陈家祠站约649米,荔湾路100号",简单装修,华康居 合租 次卧100平米
1室1厅1卫,38平米,高层,整租,南,1350,"联合围(荔湾/芳村),信联三巷",简单装修,联合围 整租 1室1厅1卫 38平米(个人)
3室2厅1卫,72平米,中层,整租,南北,3600,"十八甫南路小区,荔湾,西关,距6号线文化公园站约357米,荔湾十八甫南路",精装修,十八甫南路小区3室2厅1卫
3室2厅2卫,108平米,中层,整租,南,6000,"中海花湾壹号,荔湾,广钢新城,距广佛线鹤洞站约426米,鹤洞路(地铁西朗站A出口)",豪华装修,中海花湾壹号 整租 3室2厅2卫 108平米(个人)
3室2厅2卫,99平米,低层,整租,西南,4500,"保利曼城(荔湾/芳村),开拓路",精装修,荔湾 芳村 广钢新城 保利曼城  拎包入住 适合住家
3室2厅2卫,124平米,高层,整租,南,7500,"城启十三行广场,荔湾,西关,距6号线文化公园站约459米,十三行路人民南",精装修,城启十三行广场3室2厅2卫
2室2厅1卫,85平米,高层,整租,南,1000,"荔湾菊树地鐵站徬广钢新城(荔湾/广钢新城),	广州市荔湾区增南路菊树街38号",简单装修,荔湾菊树地鐵站徬广钢新城2室2厅1卫
1室0厅1卫,38平米,高层,整租,南北,1500,"涌边二巷(荔湾/西关),涌边二巷",精装修,涌边二巷 整租 1室0厅1卫 38平米(个人)
2室1厅1卫,45平米,高层,整租,南,2500,"黄沙大道小区,荔湾,黄沙,距6号线如意坊站约305米,黄沙大道169号",简单装修,黄沙大道小区2室1厅1卫
1室1厅1卫,48平米,低层,整租,南,1000,"嘉洲花园,荔湾,黄岐,鄱阳路以西区域",简单装修,嘉洲花园1室1厅1卫
1室0厅0卫,34平米,高层,整租,东北,1300,"大岗元,荔湾,西村,距5号线西村站约231米,环市西西湾路100号",简装修,大岗元 整租 1室0厅0卫 34平米(个人)
2室2厅1卫,85平米,中层,整租,东南,1000,"荔湾区菊树地鉄站(荔湾/芳村),	广州市荔湾区增南路菊树街38号",简装修,荔湾区菊树地鉄站2室2厅1卫
2室2厅1卫,40平米,中层,整租,南,3500,"石路基小区,荔湾,中山八,距5号线中山八站约601米,荔湾区中山八路石路基",简单装修,石路基小区 整租 2室2厅1卫 40平米(个人)
2室2厅1卫,85平米,高层,整租,南北,1000,"荔湾区菊树地鉄站傍+芳村体育馆(荔湾/芳村),增南路海南太村坊164号",中等装修,荔湾区菊树地鉄站傍 芳村体育馆2室2厅1卫
2室2厅1卫,85平米,中层,整租,南北,1000,"荔湾区菊树地鉄站傍+芳村体育馆(荔湾/芳村),增南路海南太村坊164号",中等装修,荔湾区菊树地鉄站傍 芳村体育馆2室2厅1卫
1室1厅1卫,40平米,中层,整租,不限,800,"邦华星际(荔湾/龙溪大道),增滘市场",简单装修,荔湾龙溪大道邦华星际 40平米1室1厅1卫
1室1厅1卫,39平米,高层,整租,西南,980,"名雅花园爱琴海岸,荔湾,黄岐,佛山市南海区黄岐北村大道",精装修,名雅花园爱琴海岸1室1厅1卫
1室1厅1卫,36平米,中层,整租,南,600,"海龙街道西浦(荔湾/龙溪大道),广州荔湾区海龙街道西浦大巷坊120",简装修,海龙街道西浦1室1厅1卫
1室1厅1卫,45平米,中层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑房子装修好环境也好中介勿扰
3室2厅1卫,75平米,高层,整租,南,3500,"荔湾西华路小区,荔湾,东风西,距1号线西门口站约498米,西华路与光复北路交界处",简装修,荔湾西华路小区 整租 3室2厅1卫 75平米(个人)
2室1厅1卫,58平米,中层,整租,东,800,"海龙街道西浦(荔湾/龙溪大道),广州市荔湾区海龙街道西浦大巷坊120",简装修,海龙街道西浦2室1厅1卫
1室1厅1卫,46平米,中层,整租,南北,600,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑精装大主卧带独立卫生间
1室1厅1卫,35平米,中层,整租,东,2000,"荔湾区府大院,荔湾,陈家祠,距1号线陈家祠站约242米,荔湾区龙津东路",简装修,荔湾区府大院 整租 1室1厅1卫 35平米(个人)
1室1厅1卫,47平米,高层,整租,南北,600,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑精装大主卧带独立卫生间
1室1厅1卫,46平米,中层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑单间带厨卫家电齐全
1室1厅1卫,46平米,低层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑独立厨卫朝南北明窗
1室1厅1卫,47平米,高层,整租,南北,600,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑超便宜出租
1室1厅1卫,47平米,中层,整租,南北,600,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑精装大主卧带独立卫生间
1室1厅1卫,45平米,中层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑主卧带独卫带大露台
1室1厅1卫,45平米,中层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑主卧朝南中等装修
1室1厅1卫,45平米,高层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑主卧带独卫带大露台
1室1厅1卫,46平米,中层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑个人直租无中介
1室1厅1卫,45平米,高层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑带独卫带大露台
1室1厅1卫,58平米,高层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑便宜实惠家一样的感觉
1室1厅1卫,46平米,高层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑个人直租无中介
1室1厅1卫,45平米,低层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑房子装修好环境也好中介勿扰
1室1厅1卫,59平米,高层,整租,南北,700,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑交通便利物业很好
1室1厅1卫,45平米,高层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑主卧朝南中等装修
1室1厅1卫,100平米,低层,整租,南,880,"康王南小区,荔湾,西关,距6号线文化公园站约158米,广州荔湾",简单装修,康王南小区1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,950,"华业里小区,荔湾,西村,距5号线西村站约416米,广州荔湾",简单装修,华业里小区2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,950,"万科柏悦湾,荔湾,桥中,距5号线坦尾站约841米,广州荔湾",简单装修,万科柏悦湾2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,550,"雍景豪园上品,荔湾,盐步,广州荔湾",简单装修,雍景豪园上品1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,650,"丽和华庭,荔湾,芳村,距1号线芳村站约683米,广州荔湾",简单装修,丽和华庭1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,670,"多宝路小区,荔湾,西关,距1号线长寿路站约605米,广州荔湾",简单装修,多宝路小区1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1050,"富力广场北区,荔湾,中山八,距5号线中山八站约466米,广州荔湾",简单装修,富力广场北区2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1280,"广信嘉乐花园,荔湾,黄岐,广州荔湾",简单装修,广信嘉乐花园3室2厅1卫
1室1厅1卫,100平米,低层,整租,南,1600,"荔湾路小区,荔湾,中山八,距1号线陈家祠站约531米,广州荔湾",简单装修,荔湾路小区1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,580,"多宝华厦,荔湾,西关,距1号线长寿路站约325米,广州荔湾",简单装修,多宝华厦1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1050,"粤电花园,荔湾,南岸路,距5号线西场站约682米,广州荔湾",简单装修,粤电花园2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1250,"瑞安国际公寓,荔湾,芳村,距5号线滘口站约445米,广州荔湾",简单装修,瑞安国际公寓3室2厅1卫
1室1厅1卫,100平米,低层,整租,南,980,"芳村大道南小区,荔湾,芳村,广州荔湾",简单装修,芳村大道南小区2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1100,"富力路小区,荔湾,环市西,距5号线西场站约479米,广州荔湾",简单装修,富力路小区2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1600,"康乃馨苑,荔湾,坑口,距1号线坑口站约259米,广州荔湾",简单装修,康乃馨苑1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1100,"芳村大道南小区,荔湾,芳村,广州荔湾",简单装修,芳村大道南小区2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1600,"雍景豪园醇品,荔湾,盐步,广州荔湾",简单装修,雍景豪园醇品1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1100,"光复阁,荔湾,陈家祠,距1号线西门口站约446米,广州荔湾",简单装修,光复阁2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,950,"站西路小区,荔湾,环市西,距2号线广州火车站约414米,广州荔湾",简单装修,站西路小区2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1100,"文昌花苑,荔湾,西关,距1号线长寿路站约232米,广州荔湾",简单装修,文昌花苑2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1500,"窖口大街小区,荔湾,窖口,距5号线滘口站约648米,广州荔湾",简单装修,窖口大街小区1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1300,"乐怡居,荔湾,花地湾,距1号线花地湾站约437米,广州荔湾",简单装修,乐怡居3室2厅1卫
1室1厅1卫,100平米,低层,整租,南,800,"红棉苑,荔湾,花地湾,距1号线花地湾站约376米,广州荔湾",简单装修,红棉苑1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,950,"荔湾站前路小区,荔湾,流花,距2号线广州火车站约633米,广州荔湾",简单装修,荔湾站前路小区2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,950,"桃源小区,荔湾,西关,距1号线西门口站约511米,广州荔湾",简单装修,桃源小区2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1980,"惠城花园,荔湾,陈家祠,距1号线陈家祠站约398米,广州荔湾",简单装修,惠城花园2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,800,"万科柏悦湾,荔湾,桥中,距5号线坦尾站约841米,广州荔湾",简单装修,万科柏悦湾1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1980,"周门南路小区,荔湾,中山八,距5号线中山八站约378米,广州荔湾",简单装修,周门南路小区2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,880,"保利塞纳维拉,荔湾,芳村,广州荔湾",简单装修,保利塞纳维拉1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,800,"雍景豪园醇品,荔湾,盐步,广州荔湾",简单装修,雍景豪园醇品1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,700,"雍景豪园御景台,荔湾,盐步,广州荔湾",简单装修,雍景豪园御景台1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,800,"辉洋苑,荔湾,黄沙,距5号线中山八站约418米,广州荔湾",简单装修,辉洋苑1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1500,"保利塞纳维拉,荔湾,芳村,广州荔湾",简单装修,保利塞纳维拉1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,950,"田间苑,荔湾,南岸路,距5号线西场站约673米,广州荔湾",简单装修,田间苑2室1厅1卫
1室1厅1卫,46平米,中层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑带独卫带大露台
1室1厅1卫,45平米,高层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑房子装修好环境也好中介勿扰
1室1厅1卫,46平米,高层,整租,南北,600,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑装修好价格便宜经济实惠
1室1厅1卫,100平米,低层,整租,南,1100,"省妇幼保健院小区,荔湾,环市西,距2号线广州火车站约885米,广州荔湾",简单装修,省妇幼保健院小区2室1厅1卫
1室1厅1卫,100平米,低层,整租,南,980,"富力新居,荔湾,南岸路,距5号线西场站约450米,广州荔湾",简单装修,富力新居2室1厅1卫
1室1厅1卫,46平米,中层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑交通方便中介勿扰
1室1厅1卫,47平米,中层,整租,南北,600,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑不信你不喜欢
1室1厅1卫,46平米,高层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑交通方便中介勿扰
1室1厅1卫,45平米,高层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑房子干净整洁
1室1厅1卫,46平米,高层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑单间带厨卫家电齐全
1室1厅1卫,46平米,中层,整租,南北,500,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑带*电齐全随时看房
2室1厅1卫,85平米,低层,整租,南,3000,"汾水花园,荔湾,芳村,距1号线花地湾站约838米,茶滘路105号汾水花园*栋(茶滘派出所旁)",精装修,汾水花园2室1厅1卫
2室1厅1卫,60平米,中层,整租,南北,1300,"桥兴苑,荔湾,芳村,荔湾区冲尾坊151号",简装修,桥兴苑 整租 2室1厅1卫 60平米(个人)
1室1厅1卫,46平米,中层,整租,南北,600,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑独立厨卫朝南北明窗
1室1厅1卫,50平米,中层,整租,南北,600,"丽新怡苑,荔湾,黄岐,南海区黄岐北村大道",简单装修,丽新怡苑装修温馨自住干净
2户合租,50平米,中层,次卧(合租),南北,700,"西塱社区,荔湾,芳村,距1号线西朗站约685米,荔湾区西塱",简装修,西塱社区合租次卧性别不限
2户合租,130平米,中层,主卧(合租),东,3800,"逸翠湾,荔湾,黄沙,距1号线黄沙站约105米,黄沙大道8号",简装修,逸翠湾 合租 主卧130平米3室2厅2卫性别不限
1室1厅1卫,40平米,高层,整租,东,2400,"荔景华庭,荔湾,黄沙,距6号线文化公园站约543米,十八甫北路1号",简装修,荔景华庭1室1厅1卫
1室1厅1卫,13平米,低层,整租,南,950,"金湾明珠,荔湾,桥中,距6号线河沙站约707米,荔湾区大坦沙岛河沙路138号",精装修,荔湾桥中金湾明珠 13平米车位出租
1室0厅1卫,20平米,低层,整租,南,500,"龙溪凤池村,荔湾,坑口,龙溪地铁站551号",简单装修,龙溪凤池村1室0厅1卫
2室1厅1卫,60平米,高层,整租,南,3800,"富力环市西苑,荔湾,西村,距5号线西村站约282米,环市西路37号",简单装修,富力环市西苑2室1厅1卫
3室2厅1卫,82平米,高层,整租,南,4500,"葛洲坝·保利曼城,荔湾,广钢新城,距广佛线鹤洞站约480米,鹤洞路以南(广钢工人体育馆旁)",精装修,荔湾广钢新城葛洲坝
3室2厅2卫,127平米,低层,整租,南,4500,"保利海德公馆(荔湾/广钢新城),海德公馆",豪华装修,荔湾广钢新城保利海德公馆 127平米3室2厅2卫
1室1厅1卫,80平米,中层,整租,南,3700,"龙津东路小区,荔湾,陈家祠,距1号线陈家祠站约582米,荔湾区龙津东路",简装修,龙津东路小区1室1厅1卫
1室1厅1卫,100平米,低层,整租,南,1100,"中环广场,荔湾,黄岐,广州荔湾",简单装修,中环广场2室1厅1卫
3室2厅2卫,98平米,低层,整租,南,4000,"葛洲坝·保利曼城,荔湾,广钢新城,距广佛线鹤洞站约480米,鹤洞路以南(广钢工人体育馆旁)",精装修,荔湾广钢新城葛洲坝
2户合租,50平米,低层,隔断间(合租),不限,500,"海南太村坊(荔湾/芳村),菊树",不限,海南太村坊 合租 *间50平米性别不限
3室2厅1卫,82平米,中层,整租,东南,4200,"保利曼城(荔湾/芳村),广钢新城",精装修,芳村广钢新城 保利曼城 拎包入住 东南向望江 景观视野好 近地铁
1室0厅1卫,20平米,中层,整租,南北,500,"龙溪凤池村,荔湾,坑口,龙溪地铁站551号",精装修,龙溪凤池村1室0厅1卫
1室0厅1卫,20平米,中层,整租,南,500,"龙溪凤池村,荔湾,坑口,龙溪地铁站551号",简单装修,龙溪凤池村1室0厅1卫
3室2厅1卫,82平米,高层,整租,西南,5000,"葛洲坝保利曼城(荔湾/芳村),广钢新城",豪华装修,芳村广钢新城 保利曼城 豪华配置 拎包入住 近地铁 小区环境好
3室2厅2卫,99平米,中层,整租,东南,4800,"葛洲坝·保利曼城,荔湾,广钢新城,距广佛线鹤洞站约480米,鹤洞路以南(广钢工人体育馆旁)",精装修,广钢新城 保利曼城 拎包入住 陪读*近地铁
3室2厅2卫,125平米,低层,整租,南,5500,"保利·葛洲坝海德公馆,荔湾,广钢新城,距广佛线鹤洞站约505米,荔湾区鹤洞路以南(广钢工人体育馆旁)",豪华装修,广钢新城 海德公馆 拎包入住 大三房 好房源稍纵即逝 方便看房
3室2厅2卫,101平米,低层,整租,南,4600,"葛洲坝·保利曼城,荔湾,广钢新城,距广佛线鹤洞站约480米,鹤洞路以南(广钢工人体育馆旁)",精装修,广钢新城 保利曼城 拎包入住 小区环境舒适度高 近地铁
3室2厅2卫,101平米,低层,整租,南,4600,"芳村保利曼城+家私齐全+拎包入住(荔湾/芳村),开拓路8号",精装修,荔湾芳村芳村保利曼城 家私齐 101平米3室2厅2卫
3室2厅2卫,98平米,中层,整租,西南,4500,"保利曼宁(荔湾/广钢新城),保利曼城",豪华装修,荔湾广钢新城保利曼宁 业主从新豪华装修 入户花园连带车位放租
4室2厅2卫,170平米,中层,整租,南北,5500,"保利海德公馆(荔湾/广钢新城),开拓路",豪华装修,荔湾广钢新城保利海德公馆 南北对流 无遮挡视野 豪华阔宅
3室1厅2卫,109平米,低层,整租,西,5200,"珠江金茂府,荔湾,广钢新城,距广佛线鹤洞站约548米,广钢新城",豪华装修,新房 *小区 环境优美 豪华配置 可配北欧风格家具 业主诚心出租
4室2厅2卫,142平米,低层,整租,南北,6200,"珠江金茂府,荔湾,广钢新城,距广佛线鹤洞站约548米,广钢新城",豪华装修,广钢新城珠江金茂府 品质生活的开端 拎包入住 近地铁豪华阔宅
4室2厅2卫,125平米,中层,整租,东南,8000,"中海花湾壹号,荔湾,广钢新城,距广佛线鹤洞站约426米,鹤洞路(地铁西朗站A出口)",豪华装修,芳村 广钢新城 中海花湾壹号 配套成熟 拎包入住 豪华配置
1室0厅1卫,30平米,高层,整租,东北,950,"唯家*(荔湾/坑口),广州市荔湾区西朗麦村北约一巷9号",精装修,唯家*整租 1室0厅1卫 30平米(个人)
1室1厅1卫,40平米,中层,整租,西北,1000,"芳村大道墩头16号(荔湾/芳村),芳村大道墩头16号304",简装修,荔湾芳村芳村大道墩头16号 40平米1室1厅1卫
1室1厅1卫,40平米,中层,整租,南北,1600,"恒润阁,荔湾,芳村,荔湾区芳村大道中石围塘",精装修,恒润阁 整租 1室1厅1卫 40平米(个人)
4室2厅3卫,139平米,高层,整租,南北,4800,"芳村+广钢新城+北大资源+4房2厅3(荔湾/芳村),广钢新城开拓路",精装修,荔湾芳村芳村 广钢新城 北大 139平米4室2厅3卫
2室2厅1卫,85平米,中层,整租,东南,1000,"荔湾区菊树地铁站徬+(荔湾/广钢新城),	广州市荔湾区增南路菊树街38号",简装修,荔湾区菊树地铁站徬 2室2厅1卫
2室1厅1卫,60平米,中层,整租,南北,1000,"东塱东裕围(荔湾/广钢新城),桥北街78号",精装修,东塱东裕围 整租 2室1厅1卫 60平米(个人)
1室1厅1卫,54平米,中层,整租,西南,2300,"广州恩宁路昌华南街1号(荔湾/黄沙),广州市恩宁路昌华南街1号",简装修,广州恩宁路昌华南街1号1室1厅1卫
2户合租,50平米,低层,单间(合租),南,1500,"坑口新村,荔湾,芳村,距广佛线鹤洞站约531米,荔湾区花地大道中",简装修,坑口新村 合租 单间50平米不限
3室2厅2卫,98平米,高层,整租,北,4500,"葛洲坝·保利曼城,荔湾,广钢新城,距广佛线鹤洞站约480米,鹤洞路以南(广钢工人体育馆旁)",豪华装修,芳村 广钢新城 保利曼城 *生活品质开端 拎包入住
1室1厅1卫,50平米,中层,整租,西南,750,"东塱东裕围(荔湾/广钢新城),桥北街78号",精装修,东塱东裕围 整租 1室1厅1卫 50平米(个人)
1室1厅1卫,45平米,低层,整租,南,1000,"河畔花园,荔湾,黄岐,黄岐黄海路",简单装修,河畔花园1室1厅1卫
2室2厅1卫,53平米,中层,整租,南北,2400,"光复北路小区,荔湾,陈家祠,距1号线西门口站约543米,荔湾区光复北路",简装修,光复北路小区2室2厅1卫
1室1厅1卫,40平米,中层,整租,南北,700,"东塱东裕围(荔湾/广钢新城),桥北街78号",精装修,东塱东裕围 整租 1室1厅1卫 40平米(个人)
1室1厅1卫,25平米,高层,整租,南北,550,"东塱大街小区,荔湾,芳村,荔湾芳村东塱大街",简单装修,荔湾芳村东塱大街小区 25平米1室1厅1卫
1室1厅1卫,40平米,中层,整租,南,750,"西塱社区,荔湾,芳村,距1号线西朗站约685米,荔湾区西塱",简单装修,西塱社区 整租 1室1厅1卫 40平米(个人)
1室0厅1卫,22平米,高层,整租,南北,400,"窖口(荔湾/窖口),窖口地铁附近窖表",精装修,荔湾窖口窖口 22平米1室0厅1卫
1室0厅1卫,22平米,高层,整租,南北,400,"窖口(荔湾/窖口),窖口地铁附近",精装修,窖口 整租 1室0厅1卫 22平米(个人)
3室2厅1卫,70平米,高层,整租,东南,2800,"杉木栏路小区,荔湾,西关,距6号线文化公园站约220米,广州市荔湾区西关杉木栏路",不限,杉木栏路小区 整租 3室2厅1卫 70平米(个人)
2室2厅1卫,83平米,低层,整租,东南,3700,"西湾和苑(荔湾/西村),西湾路西湾和苑",精装修,荔湾西村西湾和苑 83平米2室2厅1卫
1室0厅1卫,20平米,中层,整租,南,600,"西塱社区,荔湾,芳村,距1号线西朗站约685米,荔湾区西塱",简单装修,西塱社区 整租 1室0厅1卫 20平米(个人)
2室2厅1卫,83平米,低层,整租,东南,3700,"西湾和苑(荔湾/西村),西湾路西湾和苑3街4号",精装修,荔湾西村西湾和苑 83平米2室2厅1卫
2室1厅1卫,66平米,高层,整租,南北,3600,"天佑社区(荔湾/黄沙),荔湾区黄沙大道37号2001房",简装修,天佑社区2室1厅1卫
1室1厅1卫,42平米,高层,整租,南,1600,"观鹤小区,荔湾,广钢新城,距广佛线鹤洞站约383米,荔湾区鹤洞路187号",简单装修,观鹤小区1室1厅1卫
1室0厅1卫,22平米,高层,整租,南北,400,"广州市荔湾(荔湾/窖口),窖口地铁附近",精装修,广州市荔湾 整租 1室0厅1卫 22平米(个人)
1室1厅1卫,54平米,中层,整租,东南,2600,"瑞安花园,荔湾,窖口,距5号线滘口站约378米,芳村大道西窖口大街90号",豪华装修,瑞安花园 整租 1室1厅1卫 54平米(个人)
1室1厅2卫,40平米,低层,整租,南,1300,"沙涌新村,荔湾,芳村,距广佛线沙涌站约299米,浣花路与沙涌街交界处",精装修,沙涌新村1室1厅2卫
1室1厅1卫,42平米,低层,整租,南北,1200,"沙涌新村,荔湾,芳村,距广佛线沙涌站约299米,浣花路与沙涌街交界处",精装修,沙涌新村 整租 1室1厅1卫 42平米(个人)
3室2厅2卫,132平米,中层,整租,东南,6000,"新世界凯粤湾,荔湾,芳村,距5号线滘口站约472米,芳村大道白鹅潭西部门户综合区",简单装修,新世界凯粤湾3室2厅2卫
1室1厅1卫,30平米,中层,整租,东南,2400,"八一希望*(荔湾/西关),司马街34号307房",精装修,荔湾西关八一希望*30平米1室1厅1卫
2户合租,9平米,低层,主卧(合租),南,1590,"荔港南湾,荔湾,南岸路,距5号线中山八站约956米,荔湾区南岸路67号",简单装修,荔港南湾合租主卧3室1厅1卫性别不限
2室1厅1卫,56平米,高层,整租,东南,2800,"芳村金道花园(荔湾/芳村),花地大道金通街",精装修,荔湾芳村芳村金道花园 56平米2室1厅1卫
2户合租,12平米,中层,次卧(合租),西南,1400,"翠竹苑,荔湾,芳村,距1号线花地湾站约607米,芳村大道翠竹街48号",简装修,翠竹苑合租次卧4室2厅1卫性别不限
