apartment,area,floor,lease_mode,orientation,price,quarters,renovation,title
1室1厅1卫,43平米,高层,整租,南,1300,"南沙城,南沙,金洲,距4号线金洲站约848米,进港大道与环市大道交汇处南侧",精装修,南沙城，全齐一房一厅，单身一族优选，随时看房，1300还有2套啦
3室2厅2卫,95平米,高层,整租,东南,2200,"晴海岸,南沙,南沙湾,区南沙街资讯科技园安捷利公司南侧",精装修,南沙南沙湾晴海岸 95平米3室2厅2卫，*安静户型
3室2厅1卫,57平米,高层,整租,南,1500,"龙光棕榈水岸,南沙,蕉门河,距4号线蕉门站约1131米,金蕉大道西",简装修,龙光棕榈水岸 整租 3室2厅1卫 57平米(个人)
9室9厅9卫,800平米,低层,整租,南,8000,"南沙黄阁清河路荔湾街(南沙/黄阁),南沙黄阁清河路荔湾街",精装修,南沙黄阁清河路荔湾街 整租 9室9厅9卫 800平米(个人)
1室1厅1卫,100平米,低层,整租,南,950,"凯德新玥,南沙,大岗,广州南沙",简单装修,凯德新玥2室1厅1卫
2室2厅3卫,74平米,高层,整租,南,1600,"万科南方公元,南沙,黄阁,黄阁大道南大山乸公园旁",简单装修,万科南方公元 整租 2室2厅3卫 73.8平米(个人)
3室2厅2卫,139平米,高层,整租,南,2800,"南沙滨海水晶湾,南沙,明珠湾,环道西路水晶南街",简单装修,南沙滨海水晶湾 整租 3室2厅2卫 139平米(个人)
3室2厅2卫,101平米,中层,整租,南,2200,"南沙云山诗意,南沙,蕉门河,距4号线金洲站约809米,南沙区环岛西路与丰泽东路交界西北角",精装修,云山诗意 小区环境优雅 闹中取静 比邻万达和地铁站
1室0厅0卫,50平米,高层,整租,南,1700,"南沙万达(南沙/金洲),广州市南沙区环市大道中27号万达广场B6栋2606房",简单装修,南沙万达1室0厅0卫
3室2厅1卫,83平米,中层,整租,东,2500,"广州时代云图,南沙,金洲,距4号线金洲站约725米,南沙街金隆路与双山大道交汇处",精装修,南沙时代云图 品质小区 3房家私家电齐全 地铁商场就在
4室2厅0卫,137平米,高层,整租,南北,2600,"优山悦海,南沙,南沙湾,商贸南2路",简单装修,优山悦海4室2厅0卫
3室1厅2卫,108平米,低层,整租,南,2300,"越秀滨海隽城,南沙,金洲,距4号线金洲站约760米,环市大道中与丰泽东路交界处",简装修,金洲地铁口步行5 三房 精装修 拎包入住 万达旁边
3室2厅1卫,97平米,中层,整租,南北,2300,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,越秀滨海御城精装三房家私家电全齐拎包入住交通方便
1室1厅1卫,49平米,低层,整租,南,1500,"南沙万达广场,南沙,金洲,距4号线金洲站约612米,环市大道与双山大道交汇处",精装修,南沙万达，49方，有齐家私家电，拎包入住
4室2厅2卫,113平米,高层,整租,南北,2500,"广州时代云图,南沙,金洲,距4号线金洲站约725米,南沙街金隆路与双山大道交汇处",精装修,时代云图刚配齐急租随时都可以看房
2室2厅1卫,78平米,低层,整租,暂无,1800,"中大城,南沙,金洲,距4号线金洲站约285米,金洲地铁站旁",精装修,南沙中大城 干净整洁两房 装修保养好 随时看房
3室2厅1卫,83平米,中层,整租,南,1800,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,天玺湾 南向看湖 小三房1800元/月
1室1厅1卫,40平米,高层,整租,南北,1500,"南沙金茂湾,南沙,明珠湾,凤凰大道外国语学院旁",精装修,南沙金茂湾 1室1厅1卫
3室2厅2卫,105平米,低层,整租,南,2800,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,滨海御城 新装出租 3房高层 采光好又通风 租金低
2室2厅1卫,87平米,低层,整租,东南,1800,"创鸿南沙一品,南沙,蕉门河,距4号线金洲站约767米,进港大道祈福南沙酒店西侧直入50米",精装修,创鸿嘉园 精装两房 仅租1800元/月 家私电器齐全
3室2厅1卫,107平米,中层,整租,南,2300,"广晟海韵兰庭,南沙,金洲,南沙进港大道金沙路",精装修,南沙广晟海韵兰庭 送免租期 业主急租2300 随时看房。
2室2厅1卫,66平米,低层,整租,南,1800,"保利绿地大都汇,南沙,金洲,距4号线金洲站约867米,金隆路与上隆岭路交界处",精装修,万达商圈保利大都汇精装2房+月租1800近蕉门河+交通便利+
2室1厅1卫,83平米,低层,整租,南,1800,"南沙万达广场,南沙,金洲,距4号线金洲站约612米,环市大道与双山大道交汇处",简装修,南沙万达广场 随时可看 可以
3室1厅1卫,89平米,中层,整租,南北,2200,"广州时代云图,南沙,金洲,距4号线金洲站约725米,南沙街金隆路与双山大道交汇处",精装修,广州南沙时代云图精装三房诚心出租家电齐全拎包入住
3室2厅1卫,97平米,中层,整租,南北,2400,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,南沙滨海御城 精装3房 地铁口旁 近万达 风信子
3室2厅1卫,98平米,高层,整租,南,2300,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,"滨海御城大三房,业主诚心出租2300元"
3室2厅1卫,96平米,高层,整租,南北,1800,"龙光棕榈水岸,南沙,蕉门河,距4号线蕉门站约1131米,金蕉大道西",精装修,出租蕉门河高品质住宅3室龙光棕榈水岸(北区)精装修
2室2厅1卫,68平米,中层,整租,南,1700,"碧桂园蜜柚,南沙,金洲,进港大道北侧（南沙碧桂园对面）",精装修,碧桂园蜜柚，2房全新没住过，家私家电全齐 拎包即可入住
2室2厅1卫,83平米,高层,整租,南北,1600,"丰庭花园,南沙,金洲,距4号线金洲站约264米,祈丰路丰庭大街",精装修,丰庭花园 地铁口家门口50米 精装俩房 仅租1600
2室2厅1卫,88平米,高层,整租,南北,2000,"南沙滨海隽城,南沙,金洲,距4号线金洲站约760米,环市大道中与丰泽东路交界处",精装修,滨海隽城 精装两房 高层南向 山景美丽 口 万达广场
4室2厅2卫,113平米,高层,整租,西南,2800,"广州时代云图,南沙,金洲,距4号线金洲站约725米,南沙街金隆路与双山大道交汇处",精装修,地铁口广州时代云图4房，家私全齐，领包入住。
3室2厅1卫,83平米,中层,整租,南北,2000,"广州时代云图,南沙,金洲,距4号线金洲站约725米,南沙街金隆路与双山大道交汇处",精装修,时代云图近地铁83方小三房家电齐全保养新高层采光足
3室2厅2卫,94平米,高层,整租,南北,1600,"丰庭花园,南沙,金洲,距4号线金洲站约264米,祈丰路丰庭大街",精装修,丰庭花园，业主刚放出来的三房，位置，小区环境好
3室2厅2卫,132平米,低层,整租,南北,2300,"南沙富力唐宁,南沙,金洲,区新港大道，金业小学西侧",简装修,南沙富力唐宁3室2厅2卫一楼带花园
3室2厅1卫,97平米,低层,整租,南,2600,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,口 越秀滨海御城 品质小区 三房 家电齐 非诚勿扰！
3室2厅2卫,106平米,高层,整租,南北,2600,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,越秀滨海御城 三房两卫带浴缸户型 家具家电齐 带车位
3室2厅2卫,117平米,低层,整租,南,2600,"南沙滨海隽城,南沙,金洲,距4号线金洲站约760米,环市大道中与丰泽东路交界处",精装修,滨海隽城 业主自住因工作调动诚心出租 南北对流小高层
3室2厅2卫,117平米,中层,整租,南,2400,"南沙心意华庭,南沙,金洲,距4号线飞沙角站约820米,金岭北路广隆段以西（公交车站广隆站）",精装修,地鉄口 全新装修未入住山景大3房 2400就可拎包入住。！
2室2厅1卫,82平米,低层,整租,南北,1600,"丰庭花园,南沙,金洲,距4号线金洲站约264米,祈丰路丰庭大街",精装修,丰庭花园 精装 两房 家私家电齐全 随时看房 月租1600
3室2厅1卫,90平米,中层,整租,南,2300,"南沙碧桂园豪庭,南沙,金洲,距4号线金洲站约825米,南沙经济开发区",精装修,3房 90方 南沙碧桂园豪庭 2300元/月 正规是你的选择
1室0厅1卫,34平米,中层,整租,南,1500,"保利绿地大都汇,南沙,金洲,距4号线金洲站约867米,金隆路与上隆岭路交界处",精装修,保利绿地大都会 家私家电齐全 精装修 随时看房
3室2厅2卫,98平米,高层,整租,东南,2500,"碧桂园蜜柚,南沙,金洲,进港大道北侧（南沙碧桂园对面）",精装修,南沙碧桂园蜜柚 南向精装三房 家电全齐 拎包入住
3室2厅2卫,112平米,高层,整租,南,2000,"紫茗花园,南沙,金洲,南沙街金洲村地段裕兴花园东侧",精装修,紫茗花园 3室2厅2卫
3室2厅2卫,98平米,中层,整租,南,2200,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,进港大道 天玺湾 精装3房 高层望湖 温馨舒适
3室2厅2卫,117平米,中层,整租,北,2300,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,天玺湾 湖景小区 环境优美 大三房
1室1厅1卫,47平米,低层,整租,暂无,1600,"南沙万达广场,南沙,金洲,距4号线金洲站约612米,环市大道与双山大道交汇处",精装修,南沙万达广场单间出租，1600元，家私家电全齐，看房方便
3室2厅2卫,121平米,中层,整租,南北,3000,"中惠璧珑湾(南沙),南沙,蕉门河,距4号线蕉门站约453米,南沙区凤凰大道区政府对面",精装修,中惠壁珑湾区府旁家私家电全齐租3000带/车/位
2室2厅1卫,75平米,低层,整租,南,2000,"广晟海韵兰庭,南沙,金洲,南沙进港大道金沙路",精装修,海韵兰庭 绿化环境好 居民素质高 交通便利 环境优美
3室2厅1卫,97平米,中层,整租,南,2200,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,越秀滨海御城3室，家电齐全，清爽装修，拎包温馨入住
3室2厅2卫,120平米,中层,整租,南,2600,"时代南湾,南沙,南沙湾,南沙区港前大道北",豪华装修,时代南湾一线海景房租出仅需2600即可拎包入住
2室1厅1卫,80平米,中层,整租,南,1500,"南沙碧桂园,南沙,金洲,进港大道130号至180号",豪华装修,白领打工族快来看啊！便宜房家具电器齐全宜2室1500元
3室2厅2卫,108平米,中层,整租,南,2300,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,近4号线金洲站 房东自住装修 南北通透 采光 全装全配
3室2厅2卫,103平米,中层,整租,南北,2000,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,碧桂园天玺湾 望湖望海 中高楼层 视野开阔价格实在
3室2厅1卫,81平米,低层,整租,南,1900,"叠翠峰,南沙,蕉门河,距4号线蕉门站约981米,凤凰大道与丰泽西路交汇处",精装修,叠翠峰 全新未住小三房 家私家电齐全 采光 拎包入住
1室1厅1卫,49平米,低层,整租,东南,1500,"南沙万达广场,南沙,金洲,距4号线金洲站约612米,环市大道与双山大道交汇处",精装修,1500元！业主急租 南沙万达49平方 大单间 配置
2室2厅1卫,87平米,中层,整租,南北,2000,"南沙滨海珺城,南沙,明珠湾,距4号线飞沙角站约927米,环市大道西与广隆路交界处",精装修,滨海珺城精装2房 全新未入住 近地铁200米
2室1厅1卫,65平米,高层,整租,南,1800,"保利绿地大都汇,南沙,金洲,距4号线金洲站约867米,金隆路与上隆岭路交界处",简装修,保利大都会， 出租 ，复式可以注测公伺
2室2厅1卫,82平米,中层,整租,南,1650,"丰庭花园,南沙,金洲,距4号线金洲站约264米,祈丰路丰庭大街",简装修,丰庭花园业主年底急租，对客户没有什么要求，房子看好还可以商量
2室2厅1卫,83平米,中层,整租,南,1400,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,碧桂园天玺湾 望湖单位 南北对流 天然氧吧
3室2厅1卫,97平米,高层,整租,南,2000,"中大城,南沙,金洲,距4号线金洲站约285米,金洲地铁站旁",简装修,中大城复式宫寓专办宫专用急售2500
1室1厅1卫,50平米,中层,整租,北,2100,"中大城,南沙,金洲,距4号线金洲站约285米,金洲地铁站旁",精装修,周杰 中大城 精装修 复式单位 两个用途
3室2厅1卫,95平米,低层,整租,北,2400,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,金洲地铁站旁 周边配套齐全 全新家电
2室2厅1卫,88平米,高层,整租,南,2300,"南沙云山诗意,南沙,蕉门河,距4号线金洲站约809米,南沙区环岛西路与丰泽东路交界西北角",精装修,云山诗意精装两房，家私电器齐全业主急租2300元！
2室2厅1卫,78平米,中层,整租,南,2000,"叠翠峰,南沙,蕉门河,距4号线蕉门站约981米,凤凰大道与丰泽西路交汇处",简装修,叠翠峰两房出租全新未住 看房方便
3室1厅1卫,78平米,高层,整租,东,1900,"南沙碧桂园,南沙,金洲,进港大道130号至180号",精装修,天玺湾南向78方1900元南向望黄山鲁家电齐全
3室2厅2卫,104平米,低层,整租,南,2200,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,碧桂园天玺湾3房2厅带家私家电出租!看湖南向单位!
1室1厅1卫,39平米,中层,整租,南,1600,"南沙万达广场,南沙,金洲,距4号线金洲站约612米,环市大道与双山大道交汇处",精装修,万达广场繁华商圈 精装家私家电全齐 租1600一个月
2室2厅1卫,76平米,中层,整租,南北,1700,"越秀滨海珺城,南沙,明珠湾,距4号线飞沙角站约927米,环市大道西与广隆路交界处",精装修,越秀滨海珺城76平出租，业主直租，房源，看房方便
3室2厅1卫,83平米,高层,整租,南,2200,"广州时代云图,南沙,金洲,距4号线金洲站约725米,南沙街金隆路与双山大道交汇处",精装修,时代云图 双地铁口 越秀国际总部 万达商圈及金洲商圈
2室2厅1卫,82平米,中层,整租,北,1500,"南沙碧桂园,南沙,金洲,进港大道130号至180号",精装修,南沙碧桂园 舒适两房 大客厅 价格实惠
3室2厅2卫,120平米,高层,整租,南,2500,"时代南湾,南沙,南沙湾,南沙区港前大道北",简装修,时代南湾 南北对流大三房家私家电齐全
1室1厅1卫,40平米,中层,整租,西,1300,"香江国际金融中心公寓,南沙,金洲,距4号线金洲站约868米,金隆路与上隆岭路交界处",毛坯,香江国际金融中心毛坯 联排6间3间起租可打通 装修可协商免租期！
4室2厅2卫,146平米,中层,整租,南,3100,"南沙滨海珺城,南沙,明珠湾,距4号线飞沙角站约927米,环市大道西与广隆路交界处",精装修,滨海珺城146方大4房.中高层南北对流 3100带车位包物业费
3室2厅2卫,103平米,高层,整租,南,1900,"龙光棕榈水岸,南沙,金洲,距4号线蕉门站约1131米,金蕉大道西",精装修,"此房现在急租,不过散日必将被拿下,要看房的赶紧电我,随时入住"
2室2厅1卫,69平米,中层,整租,南,1800,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,碧桂园天玺湾全齐拎包入住环境优美随时看房
2室2厅1卫,75平米,低层,整租,南,1600,"丰庭花园,南沙,金洲,距4号线金洲站约264米,祈丰路丰庭大街",精装修,金州地铁口旁 丰庭花园 2室2厅 家私电器全齐
2室2厅1卫,90平米,中层,整租,南,2000,"越秀滨海悦城,南沙,蕉门河,距4号线蕉门站约902米,丰润路与海滨路交汇处南侧",精装修,滨海悦城 精装修大两房 家私家电齐全 近万达近地铁
3室2厅2卫,105平米,高层,整租,南,2400,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,"天玺湾,望胡望海,中高楼层,家电齐全"
3室2厅2卫,103平米,高层,整租,东南,2500,"越秀滨海悦城,南沙,蕉门河,距4号线蕉门站约902米,丰润路与海滨路交汇处南侧",精装修,越秀滨海悦城 租房推崇一种生活方式，建筑一个特色家居
3室2厅1卫,97平米,中层,整租,南,2600,"中惠璧珑湾(南沙),南沙,蕉门河,距4号线蕉门站约453米,南沙区凤凰大道区政府对面",精装修,中惠璧珑小三房出租2500元全齐，全新未住，看房方便，一线河
3室2厅1卫,83平米,低层,整租,北,1800,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,碧桂园天玺湾 给您一个五颗星的家 83平温馨3房 业主急租1800
3室2厅1卫,97平米,高层,整租,南北,2700,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,整租 滨海御城 精装3房 家电全齐 近金洲地铁 万达商圈 随时
3室2厅2卫,102平米,高层,整租,北,2200,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,碧桂园天玺湾，看湖，3房2卫
2室2厅1卫,90平米,低层,整租,北,1600,"时代长岛,南沙,金洲,进港大道377号",精装修,时代长岛 90方大两房 1600元/月出租
3室1厅1卫,67平米,高层,整租,南,2300,"保利绿地大都汇,南沙,金洲,距4号线金洲站约867米,金隆路与上隆岭路交界处",精装修,南沙自贸区，保利大都汇，可以住册公司
3室2厅2卫,120平米,中层,整租,南,2800,"南沙滨海隽城,南沙,金洲,距4号线金洲站约760米,环市大道中与丰泽东路交界处",简装修,滨海隽城  生活便利 精装三房
1室1厅1卫,47平米,高层,整租,南,1200,"海力花园,南沙,金洲,南沙区进港大道555号",精装修,海力花园一室一厅 家私家电齐全 拎包入住
2室2厅1卫,68平米,低层,整租,南,1700,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",精装修,碧桂园天玺湾，能给您一个温暖的家
1室1厅1卫,60平米,高层,整租,南,1600,"南沙城,南沙,金洲,距4号线金洲站约848米,进港大道与环市大道交汇处南侧",精装修,南沙城环境小区 万达商业广场旁 家私家电全齐 拎包入
9室3厅6卫,460平米,高层,整租,南,10000,"碧桂园天玺湾,南沙,金洲,南沙区进港大道东段",简装修,楼盘 别墅出租
2室1厅1卫,82平米,中层,整租,南,1700,"丰庭花园,南沙,金洲,距4号线金洲站约264米,祈丰路丰庭大街",简装修,丰庭花园 82方租1700 配齐 随时约看
3室2厅1卫,102平米,低层,整租,南,2000,"南沙碧桂园豪庭,南沙,金洲,距4号线金洲站约825米,南沙经济开发区",精装修,碧桂园豪庭 地铁站三房 拎包入住 租1800元
3室2厅1卫,93平米,高层,整租,南北,1800,"丰庭花园,南沙,金洲,距4号线金洲站约264米,祈丰路丰庭大街",精装修,"此房急租,精装修，再也找不到这么好的3室了！！"
2室2厅1卫,83平米,低层,整租,暂无,1500,"丰庭花园,南沙,金洲,距4号线金洲站约264米,祈丰路丰庭大街",简装修,丰庭花园 居家两房保养好 出行便利
3室2厅2卫,123平米,低层,整租,南北,3000,"南沙滨海隽城,南沙,金洲,距4号线金洲站约760米,环市大道中与丰泽东路交界处",精装修,越秀滨海隽城精装三房 南北对流装修保养好 出行便利
2室1厅1卫,51平米,低层,整租,南,1500,"创鸿南沙一品,南沙,蕉门河,距4号线金洲站约767米,进港大道祈福南沙酒店西侧直入50米",精装修,近地铁，南沙创鸿嘉园温馨2房，家私全齐，领包入住
3室2厅2卫,97平米,中层,整租,南北,2200,"广州时代云图,南沙,金洲,距4号线金洲站约725米,南沙街金隆路与双山大道交汇处",精装修,广州时代云图3室，家电齐全，清爽装修，拎包温馨入住
2室2厅1卫,82平米,高层,整租,南,1800,"南沙翡翠公馆,南沙,金洲,距4号线金洲站约903米,金隆路（金沙路）,金洲村与板头村交界处",精装修,自贸区好房出租，近4号线金洲站，出入方便，保养新
3室2厅2卫,117平米,中层,整租,暂无,2500,"南沙滨海隽城,南沙,金洲,距4号线金洲站约760米,环市大道中与丰泽东路交界处",精装修,越秀滨海隽城温馨3房 望花园南北对流 包车位随时看房
3室2厅1卫,108平米,中层,整租,南北,1800,"南沙富佳花园,南沙,金洲,进港大道富佳东街与富佳北街交界处",精装修,富佳花园精装三房一厅一卫 家私家电齐全
2室2厅1卫,86平米,中层,整租,南,1600,"广晟海韵兰庭,南沙,金洲,南沙进港大道金沙路",精装修,无论你在哪里，我都会给你温暖的家，快点击进来看下吧
2室2厅1卫,86平米,低层,整租,南,2100,"南沙滨海隽城,南沙,金洲,距4号线金洲站约760米,环市大道中与丰泽东路交界处",精装修,"滨海隽城 小区配套成熟 周边万达广场,金洲地铁口!"
3室2厅1卫,95平米,中层,整租,北,2300,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,精装三房 南北通透 万达商圈 仅租2300
2室1厅1卫,56平米,高层,整租,南,2100,"香江国际金融中心公寓,南沙,金洲,距4号线金洲站约868米,金隆路与上隆岭路交界处",精装修,南沙自贸区，香江国际，可以住册公司
2室2厅1卫,90平米,低层,整租,南,1600,"时代长岛,南沙,金洲,进港大道377号",精装修,时代长岛全新精装修两房，家具全新刚刚配齐，业主诚心放租
3室2厅2卫,96平米,中层,整租,南,2300,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",简装修,滨海御城，居家温馨三房，近万达，配套成熟
2室2厅1卫,75平米,低层,整租,西南,1600,"广晟海韵兰庭,南沙,金洲,南沙进港大道金沙路",精装修,海韵兰庭2房，您看即您租，现场实拍，出租
1室1厅1卫,48平米,低层,整租,南,1500,"保利绿地大都汇,南沙,金洲,距4号线金洲站约867米,金隆路与上隆岭路交界处",精装修,一房一厅只租1500
3室2厅2卫,97平米,中层,整租,南,2500,"越秀滨海御城,南沙,金洲,距4号线金洲站约161米,双山大道与祈丰路的交汇处",精装修,滨海御城 地铁口旁 南沙区域 繁华地段 !
2室2厅1卫,68平米,中层,整租,北,1500,"碧桂园蜜柚,南沙,金洲,进港大道北侧（南沙碧桂园对面）",精装修,进港大道旁 五颗星 智能美宅 刚交楼 1500就可打包入住
2室1厅1卫,50平米,中层,整租,南,2000,"创鸿南沙一品,南沙,蕉门河,距4号线金洲站约767米,进港大道祈福南沙酒店西侧直入50米",精装修,金州地铁站旁 业主精心装修复式 现已配齐，2000拎包入住
2室2厅1卫,69平米,中层,整租,北,1600,"碧桂园蜜柚,南沙,金洲,进港大道北侧（南沙碧桂园对面）",精装修,碧桂园蜜柚 低价出租 温馨两房
2室2厅1卫,88平米,中层,整租,南,2000,"南沙滨海珺城,南沙,明珠湾,距4号线飞沙角站约927米,环市大道西与广隆路交界处",精装修,南沙滨海珺城 精装全齐两房 2室2厅1卫
2室1厅1卫,83平米,低层,整租,南,1800,"南沙万达广场,南沙,金洲,距4号线金洲站约612米,环市大道与双山大道交汇处",简装修,南沙万达广场随时可看可以
5室2厅4卫,205平米,中层,整租,南,6500,"南沙碧桂园,南沙,金洲,进港大道130号至180号",精装修,南沙碧桂园 独栋别墅 出租
3室2厅1卫,83平米,中层,整租,南,2500,"南沙金茂湾,南沙,明珠湾,凤凰大道外国语学院旁",精装修,金茂湾 外语旁 凤凰桥侧 交通便利 蕉门河景观靓
